agent_name,model_name,eval_name,top_k,task_id,type,task,correct_answer,agent_answer,reward,steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,episode_id,episode,question,stop_time
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Politics,,13 May 2004,"""May 13, 2004""",1.0,3,2154,164,2318,0.0017232000000000003,0.0005248000000000001,0.0022480000000000004,1758340784.7799182,,5.5525336265563965,0.3333333333333333,0.0004314063848144953,,12,Answer the following question:,"What day, month, and year was David Crombie appointed an Officer of the Order of Canada?",1758340790.3324518
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Geography,,Ahmedabad,"""Ahmedabad""",1.0,2,1121,81,1202,0.0008968000000000001,0.0002592,0.0011560000000000001,1758340791.341272,,3.35843825340271,0.5,0.0008319467554076539,,13,Answer the following question:,In which city in India is the flyover bridge named after Sam Manekshaw?,1758340794.6997104
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Music,,12,"""12""",1.0,3,2556,277,2833,0.0020448000000000003,0.0008864000000000001,0.0029312,1758340795.7071803,,6.3940269947052,0.3333333333333333,0.00035298270384751147,,14,Answer the following question:,"What total number of newly discovered pieces of music by Maddalena Casulana were played for the first time in 400 years on March 8, 2022, as part of BBC Radio 3's programming for International Women's Day?",1758340802.1012073
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,Garfield,"""Garfield""",1.0,2,1036,112,1148,0.0008288000000000001,0.00035840000000000004,0.0011872000000000002,1758340803.1136913,,3.559326171875,0.5,0.0008710801393728223,,15,Answer the following question:,What is the surname of the individual who won the Herman Skolnik Award in 1977?,1758340806.6730175
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Geography,,1586,"""1586""",1.0,2,1071,96,1167,0.0008568,0.00030720000000000004,0.001164,1758340807.6837811,,3.3526957035064697,0.5,0.000856898029134533,,16,Answer the following question:,"What year was the municipality of Cómbita, Boyacá, Colombia, founded?",1758340811.0364769
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Other,,September 2022,"""September 2022""",1.0,2,1152,120,1272,0.0009216000000000001,0.000384,0.0013056,1758340812.0496607,,3.4807398319244385,0.5,0.0007861635220125787,,17,Answer the following question:,"In which month and year was Hakyung Lee, the mother of the children whose bodies were found in a suitcase in New Zealand, arrested in South Korea?",1758340815.5304005
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Other,,"154,965","""154,866 post offices as of 31 March 2017""",1.0,6,7448,520,7968,0.0059584,0.001664,0.0076224,1758340816.542201,,15.010534524917603,0.16666666666666666,0.0001255020080321285,,18,Answer the following question:,"As of 31 March 2017, how many post offices does the Indian Postal Service have?",1758340831.5527356
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Sports,,57,"""Isco was given a yellow card in the 57th minute of the Champions League semi-final between Real Madrid and Bayern in 2014.""",1.0,3,2452,240,2692,0.0019616000000000004,0.000768,0.0027296000000000004,1758340832.5632408,,5.977792024612427,0.3333333333333333,0.0003714710252600297,,19,Answer the following question:,"Within plus or minus one minute, when was Isco given a yellow card in the Champions League semi-final between Real Madrid and Bayern in 2014?",1758340838.5410328
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Politics,,1985,"""1985""",1.0,2,1092,103,1195,0.0008736000000000001,0.0003296,0.0012032000000000002,1758340839.5537734,,3.416959047317505,0.5,0.0008368200836820083,,20,Answer the following question:,In which year was John B. Mortimer appointed a Judge of the High Court of Hong Kong?,1758340842.9707325
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Politics,,Cornelius Holmboe,"""Cornelius Holmboe""",1.0,2,1117,102,1219,0.0008936,0.0003264,0.0012200000000000002,1758340843.9836626,,3.537876605987549,0.5,0.0008203445447087777,,21,Answer the following question:,Who was Christopher Hornsrud's Minister of Justice and the Police when he formed his Labour Party cabinet in 1928?,1758340847.5215392
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,TV shows,,Arnold,"""Arnold""",1.0,2,1046,61,1107,0.0008368000000000001,0.0001952,0.0010320000000000001,1758340848.5296433,,3.2210533618927,0.5,0.0009033423667570009,,22,Answer the following question:,"On The Flintstones, what is the name of the character that delivers newspapers?",1758340851.7506967
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Music,,F Major,"""F major""",1.0,2,1106,110,1216,0.0008848,0.00035200000000000005,0.0012368000000000001,1758340852.7609947,,3.404141426086426,0.5,0.0008223684210526315,,23,Answer the following question:,"In what key was ""I Offer My Life"" by Don Moen composed?",1758340856.165136
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Sports,,16 February 1994,"""16 February 1994""",1.0,2,1157,96,1253,0.0009256000000000001,0.00030720000000000004,0.0012328,1758340857.172587,,3.2647573947906494,0.5,0.0007980845969672786,,24,Answer the following question:,"What day, month, and year was Eyþór Ingólfsson Melsteð born?",1758340860.4373443
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Politics,,28 August 1901.,"""The specific date when George John Sandys was promoted to Lieutenant is not available in the provided search results.""",0.0,4,3803,243,4046,0.0030424000000000002,0.0007776,0.0038200000000000005,1758340861.4523256,,7.3677661418914795,0.0,0.0,,25,Answer the following question:,"On what date (month, day, year) was politician George John Sandys promoted to Lieutenant?",1758340868.8200917
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,September 2015.,"""September 2015""",1.0,2,1097,101,1198,0.0008776000000000001,0.00032320000000000005,0.0012008000000000001,1758340869.8328435,,3.5963001251220703,0.5,0.0008347245409015025,,26,Answer the following question:,What were the month and year when Telegram announced that the app had 60 million active users and delivered 12 billion daily messages?,1758340873.4291437
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Other,, Dr. Lorne Warneke,"""Dr. Lorne Warneke""",1.0,2,1107,121,1228,0.0008856,0.00038720000000000003,0.0012728,1758340874.4381535,,3.7286674976348877,0.5,0.0008143322475570033,,27,Answer the following question:,Who opened the first gender clinic in Canada at the Grey Nuns Community Hospital in 1996?,1758340878.166821
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Other,,19 of July of 2023,"""19 July 2023""",1.0,2,1101,94,1195,0.0008808,0.0003008,0.0011816,1758340879.174993,,3.90382981300354,0.5,0.0008368200836820083,,28,Answer the following question:,"What day, month, and year did the Christchurch, New Zealand, real estate agent Yanfei Bao go missing?",1758340883.0788229
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Other,,"May 26, 2011","""May 2011""",1.0,3,2229,257,2486,0.0017832000000000002,0.0008224,0.0026056000000000005,1758340884.0876021,,6.9330666065216064,0.3333333333333333,0.00040225261464199515,,29,Answer the following question:,"On what day, month, and year did the Canadian Centre for Inquiry's Think Again! TV document one of Popoff's performances in Toronto?",1758340891.0206687
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Politics,,August 2011,"""August 2011""",1.0,2,1058,103,1161,0.0008464,0.0003296,0.001176,1758340892.0323088,,3.417506217956543,0.5,0.0008613264427217916,,30,Answer the following question:,"What month and year did Anna Paola Concia, an Italian politician and LGBT rights activist, marry her wife, Ricarda Trautmann, in Frankfurt?",1758340895.449815
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Music,,Stones Under Rushing Water,"""Stones Under Rushing Water""",1.0,2,1063,116,1179,0.0008504,0.0003712,0.0012216,1758340896.4560292,,3.4700050354003906,0.5,0.0008481764206955047,,31,Answer the following question:,What Needtobreathe song is the first to feature Sara Watkins?,1758340899.9260342
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,History,,"American Cancer Society, the American Public Health Association, the American Heart Association, and the National Tuberculosis Association","""The four health organizations that wrote to President John F. Kennedy calling for a National Commission on Smoking were the American Cancer Society, the American Heart Association, the American Lung Association, and the National Tuberculosis Association.""",0.0,4,2859,324,3183,0.0022872,0.0010368,0.003324,1758340900.9356737,,8.216740131378174,0.0,0.0,,32,Answer the following question:,What four health organizations wrote to President John F. Kennedy calling for a National Commission on Smoking?,1758340909.1524138
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Politics,,"Julio Corzo
","""Julio Corzo""",1.0,2,1030,126,1156,0.0008240000000000001,0.00040320000000000004,0.0012272000000000001,1758340910.162628,,4.91478705406189,0.5,0.0008650519031141869,,33,Answer the following question:,Who was Carlos Menem's first Minister of Social Assistance and Public Health?,1758340915.077415
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,21 May 2009,"""February 20, 2015""",0.0,6,8503,428,8931,0.0068024,0.0013696000000000001,0.008172,1758340916.0859492,,13.50755763053894,0.0,0.0,,34,Answer the following question:,"What was the date, month, and year when the Air Force Space Command allayed fears of GPS failure, saying, ""There's only a small risk we will not continue to exceed our performance standard""?",1758340929.5935068
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,10.1515/thli.2008.007,"""10.1515/THLI.2008.001""",0.0,2,1106,135,1241,0.0008848,0.00043200000000000004,0.0013168000000000001,1758340930.6083624,,3.775984287261963,0.0,0.0,,35,Answer the following question:,"What's the DOI of the paper ""Multidimensional Scaling and Other Techniques for Uncovering Universals?""",1758340934.3843467
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Politics,,444,"""444""",1.0,3,2284,222,2506,0.0018272000000000002,0.0007104,0.0025376,1758340935.3936846,,7.613564729690552,0.3333333333333333,0.0003990422984836393,,36,Answer the following question:,How many people in the First Chamber of the Reichstag voted in favor of the Enabling Act of 1933?,1758340943.0072494
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Art,,Beatrice,"""Beatrice""",1.0,2,1110,102,1212,0.0008880000000000001,0.0003264,0.0012144,1758340944.0181532,,3.9162721633911133,0.5,0.0008250825082508251,,37,Answer the following question:,In which Nebraska city was painter Kathleen Gemberling Adkison born in 1917?,1758340947.9344254
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Politics,,Sindh.,"""Sindh""",1.0,2,1108,111,1219,0.0008864000000000001,0.0003552,0.0012416,1758340948.9412942,,3.871692657470703,0.5,0.0008203445447087777,,38,Answer the following question:,For which province of Pakistan was Ghulam Ishaq Khan (former Governor of the State Bank of Pakistan) appointed as the Home Secretary in the year 1956?,1758340952.8129869
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Politics,,Robert Smalls,"""Robert Smalls""",1.0,2,1022,88,1110,0.0008175999999999999,0.0002816,0.0010991999999999998,1758340953.8223972,,3.5251500606536865,0.5,0.0009009009009009009,,39,Answer the following question:,The Republican Party of South Carolina was co-founded by which African American in 1867?,1758340957.3475473
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Politics,,"July 9, 2016","""July 9, 2016""",1.0,2,1065,108,1173,0.000852,0.0003456,0.0011976,1758340958.3540008,,3.8679025173187256,0.5,0.0008525149190110827,,40,Answer the following question:,"What day, month, and year was Rosa Whitaker Day proclaimed by Rep. Charles Rangel?",1758340962.2219033
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,History,,1986,"""1986""",1.0,2,1086,117,1203,0.0008688,0.0003744,0.0012431999999999999,1758340963.2473853,,4.468945026397705,0.5,0.0008312551953449709,,41,Answer the following question:,In what year did Deborah Rhode take over from Judith Brown as Director of the Clayman Institute for Gender Research?,1758340967.7163303
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Sports,,21 October 1978,"""21 October 1978""",1.0,2,1032,87,1119,0.0008256,0.0002784,0.001104,1758340968.7406235,,3.3934221267700195,0.5,0.0008936550491510277,,42,Answer the following question:,"What day, month, and year was Jackson Asiku, the Ugandan-Australian amateur flyweight and professional feather/super featherweight boxer, born?",1758340972.1340456
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Art,,February 2008,"""2008""",1.0,3,2157,196,2353,0.0017256,0.0006272000000000001,0.0023528000000000004,1758340973.1438649,,6.519865274429321,0.3333333333333333,0.00042498937526561835,,43,Answer the following question:,"In what month and year was Anna Yuryevna Netrebko named ""People's Artist of Russia""?",1758340979.6637301
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,Terrence Sejnowski,"""Terrence J. Sejnowski""",1.0,2,1023,95,1118,0.0008184,0.000304,0.0011224,1758340980.672719,,3.597242832183838,0.5,0.0008944543828264759,,44,Answer the following question:,Who received the IEEE Frank Rosenblatt Award in 2013?,1758340984.2699618
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Politics,, four,"""The Pakistan People's Party has emerged as the leading opposition party on a national level in Pakistan approximately three times until 2022.""",0.0,11,24929,897,25826,0.0199432,0.0028704000000000004,0.022813600000000003,1758340985.2994385,,28.94524908065796,0.0,0.0,,45,Answer the following question:,How many times has the Pakistan People's Party emerged as the leading opposition party in Pakistan on a national level until 2022?,1758341014.2446876
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Art,,2018,"""2018""",1.0,3,2178,181,2359,0.0017423999999999999,0.0005792000000000001,0.0023216,1758341015.253937,,5.935586214065552,0.3333333333333333,0.000423908435777872,,46,Answer the following question:,In what year did fashion designer Mowalola Ogunlesi drop out of Central Saint Martins?,1758341021.1895232
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Geography,,1816,"""1816""",1.0,5,5513,310,5823,0.0044104,0.000992,0.0054024,1758341022.204508,,10.506545782089233,0.2,0.0001717327837884252,,47,Answer the following question:,"In which year was the municipality of Motavita, Boyacá, Colombia, founded?",1758341032.7110538
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,Pople,"""Pople""",1.0,2,1057,110,1167,0.0008456000000000001,0.00035200000000000005,0.0011976,1758341033.724101,,3.4800422191619873,0.5,0.000856898029134533,,48,Answer the following question:,What is the surname of the individual who won the Linus Pauling Award in 1977?,1758341037.2041433
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Art,,2006,"""2006""",1.0,2,1056,80,1136,0.0008448000000000002,0.00025600000000000004,0.0011008000000000003,1758341038.214637,,3.1290416717529297,0.5,0.0008802816901408451,,49,Answer the following question:,What was the year when the Dior watch booth was dedicated to the Dior canework?,1758341041.3436787
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Other,,3,"""3""",1.0,2,1070,99,1169,0.000856,0.0003168,0.0011727999999999999,1758341042.3543432,,3.6111364364624023,0.5,0.000855431993156544,,50,Answer the following question:,How many daughters did the mathematician Hsien-Chung Wang have?,1758341045.9654796
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,History,,Mahmud Hasan Deobandi.,"""Maulana Mehmud Hasan""",1.0,2,1075,76,1151,0.0008600000000000001,0.00024320000000000003,0.0011032000000000001,1758341046.975188,,3.1847877502441406,0.5,0.0008688097306689834,,51,Answer the following question:,Who laid the foundation stone of Jamia Millia Islamia?,1758341050.1599758
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,80,"""80""",1.0,2,1089,83,1172,0.0008711999999999999,0.0002656,0.0011367999999999999,1758341051.1698108,,3.400794744491577,0.5,0.0008532423208191126,,52,Answer the following question:,How old was the Brazilian physicist Cesar Lattes when he died?,1758341054.5706055
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,TV shows,, 25 April 2011,"""January 13, 2011""",0.0,4,3581,226,3807,0.0028648000000000002,0.0007232,0.003588,1758341055.5813243,,8.700662851333618,0.0,0.0,,53,Answer the following question:,"Which day, month, and year did the series Human Planet first premiere on Discovery en Español?",1758341064.2819872
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,May 2023.,"""May 2023""",1.0,2,1109,114,1223,0.0008872,0.00036480000000000003,0.001252,1758341065.2938204,,3.806262969970703,0.5,0.0008176614881439084,,54,Answer the following question:,What were the year and month the US Food and Drug Administration (FDA) approved the first RSV vaccines?,1758341069.1000834
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,TV shows,,"Episode 2: Gluten Free Ebola, Season eighteen","""Season 18, Episode 2, titled 'Gluten Free Ebola'""",1.0,3,2242,172,2414,0.0017936000000000002,0.0005504,0.002344,1758341070.108736,,6.129610538482666,0.3333333333333333,0.00041425020712510354,,55,Answer the following question:,In which episode and season of South Park does Aunt Jemima first appear? Give me the number and title.,1758341076.2383466
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Politics,,Jean-Baptiste Campenon,"""Jean-Baptiste Campenon""",1.0,11,24911,951,25862,0.0199288,0.0030432000000000002,0.022972,1758341077.246483,,27.50155258178711,0.09090909090909091,3.866676977805274e-05,,56,Answer the following question:,"Who was the Minister of War as part of Brisson's 1st Ministry, 6 April 1885 – 7 January 1886?",1758341104.7480357
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Video games,,"A Walk in Andante, 1:18","""Traverse Town, 1:28""",0.0,6,8669,402,9071,0.0069352,0.0012864,0.008221599999999999,1758341105.7638175,,13.839441061019897,0.0,0.0,,57,Answer the following question:,What is the name and length of the 12th song on the original Kingdom Hearts I soundtrack?,1758341119.6032586
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Geography,,5109 m,"""5109""",1.0,2,1046,84,1130,0.0008368000000000001,0.0002688,0.0011056,1758341120.6157773,,3.8097774982452393,0.5,0.0008849557522123894,,58,Answer the following question:,What is the maximum depth of the Mediterranean Sea in meters?,1758341124.4255548
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,6.9 millimetres,"""6.9 millimeters""",1.0,4,4040,337,4377,0.0032320000000000005,0.0010784,0.004310400000000001,1758341125.4332256,,10.05435848236084,0.25,0.0002284669865204478,,59,Answer the following question:,"In July 2021, how much rainfall (in millimeters) was recorded in Al Ain due to cloud-seeding efforts?",1758341135.487584
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Sports,,Joshna Chinappa,"""Joshna Chinappa""",1.0,3,2376,192,2568,0.0019008000000000002,0.0006144000000000001,0.0025152000000000004,1758341136.4974911,,6.348633050918579,0.3333333333333333,0.0003894080996884735,,60,Answer the following question:,Who won the 19th edition of the Women’s Asian Individual Squash Championships (AISC)-2017?,1758341142.8461242
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Other,, Superboy-Prime,"""Darkseid""",0.0,2,1020,83,1103,0.0008160000000000001,0.0002656,0.0010816,1758341143.852756,,3.5492076873779297,0.0,0.0,,61,Answer the following question:,Who killed Major Disaster?,1758341147.4019637
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Other,,50.,"""50""",1.0,2,1146,78,1224,0.0009168000000000002,0.0002496,0.0011664000000000002,1758341148.4254017,,3.382117986679077,0.5,0.0008169934640522876,,62,Answer the following question:,"How old was Fatima Sydow, the famous Cape Malay chef, when she passed away?",1758341151.8075197
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,1915,"""1915""",1.0,2,1154,132,1286,0.0009232000000000001,0.0004224000000000001,0.0013456000000000002,1758341152.8168924,,4.175076723098755,0.5,0.0007776049766718507,,63,Answer the following question:,"In what year did Russian mathematician Pavel Sergeevich Aleksandrov prove his first important result, namely that every non-denumerable Borel set contains a perfect subset?",1758341156.991969
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Geography,,1840,"""Turbo, Antioquia, Colombia was founded in the 1500s.""",0.0,8,12732,432,13164,0.010185600000000001,0.0013824,0.011568000000000002,1758341158.0025065,,17.316619873046875,0.0,0.0,,64,Answer the following question:,"What year was the municipality of Turbo, Antioquia, Colombia, founded?",1758341175.3191264
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,April 2022,"""May 2023""",0.0,3,2180,167,2347,0.001744,0.0005344,0.0022784,1758341176.331741,,5.938244104385376,0.0,0.0,,65,Answer the following question:,"What were the month and year when WhatsApp announced updated plans to roll out a Communities feature allowing several group chats to exist in a shared space, getting unified notifications, and opening up smaller discussion groups?",1758341182.2699852
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Geography,,2.61%,"""2.6%""",1.0,4,3736,276,4012,0.0029888000000000002,0.0008832,0.0038720000000000004,1758341183.2795148,,8.50041127204895,0.25,0.0002492522432701894,,66,Answer the following question:,"According to the 2011 Nepal census, what percentage of the population of Nepal speaks Urdu?",1758341191.779926
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Art,,Chris Frazer Smith,"""Chris Frazer Smith""",1.0,4,3285,217,3502,0.002628,0.0006944,0.0033224,1758341192.790048,,7.847911834716797,0.25,0.00028555111364934324,,67,Answer the following question:,"Who won the International Photography Awards' ""International Photographer of the Year"" award in 2003?",1758341200.6379597
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Music,,2002.,"""1998""",0.0,7,9691,538,10229,0.007752800000000001,0.0017216,0.009474400000000001,1758341201.6664348,,17.574995756149292,0.0,0.0,,68,Answer the following question:,In what year was Pablo Casals inducted into the Classical Music Hall of Fame?,1758341219.2414305
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Geography,,1800,"""1808""",1.0,7,9174,333,9507,0.007339200000000001,0.0010656,0.0084048,1758341220.2515256,,15.16512155532837,0.14285714285714285,0.00010518565267697486,,69,Answer the following question:,"In which year was the municipality of Sonsón, Antioquia, Colombia, founded?",1758341235.4166472
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,Linus Pauling,"""Linus Pauling""",1.0,3,2176,180,2356,0.0017408,0.000576,0.0023168,1758341236.4270372,,6.516042709350586,0.3333333333333333,0.00042444821731748726,,70,Answer the following question:,Which scientist received the Roebling Medal the year after Max Hutchinson Hey received his?,1758341242.94308
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Art,,The Ecstasy of St. Kara,"""Kara Walker: Norma""",0.0,5,5669,327,5996,0.0045352000000000005,0.0010464,0.005581600000000001,1758341243.950508,,11.191767692565918,0.0,0.0,,71,Answer the following question:,What is the full name of the solo exhibition Kara Walker had in 2016?,1758341255.1422758
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Art,,1964,"""1964""",1.0,2,1016,103,1119,0.0008128,0.0003296,0.0011424,1758341256.1520946,,3.5203094482421875,0.5,0.0008936550491510277,,72,Answer the following question:,In what year was the Cunningham Dance Foundation established to support the Merce Cunningham Dance Company?,1758341259.672404
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Science and technology,,British,"""British""",1.0,2,1045,112,1157,0.0008359999999999999,0.00035840000000000004,0.0011944,1758341260.6836705,,3.597715139389038,0.5,0.000864304235090752,,73,Answer the following question:,What nationality is the engineer who financed Gaulard and his development of a transformer?,1758341264.2813857
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Music,,May 10 2023,"""May 11, 2023""",0.0,3,2375,216,2591,0.0019,0.0006912,0.0025912,1758341265.2922606,,6.896825075149536,0.0,0.0,,74,Answer the following question:,"What month, day, and year did Laura Toggs and her husband Peter Toganivalu, founders and global pastors of the youth ministry group Hillsong Young & Free, announce to the church that they were leaving Hillsong?",1758341272.1890857
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Geography,,Soreng,"""Soreng""",1.0,2,1109,83,1192,0.0008872,0.0002656,0.0011528,1758341273.1956494,,3.5573582649230957,0.5,0.0008389261744966443,,75,Answer the following question:,"What is the name of the district with the Regional Transport Office (RTO) code SK-06 in Sikkim, India?",1758341276.7530077
react-k4,gpt-4.1-mini,simple-qa-1000,4,0,Geography,,88 kilometers,"""88 km""",1.0,2,1015,93,1108,0.0008120000000000001,0.0002976,0.0011096,1758341277.764266,,3.5092825889587402,0.5,0.0009025270758122744,,76,Answer the following question:,How far (in km) is Karbala from Baghdad?,1758341281.2735486
