agent_name,model_name,eval_name,top_k,task_id,type,task,correct_answer,agent_answer,reward,steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,episode_id,episode,question,stop_time
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Art,,Second Empire style,"""Second Empire""",1.0,2,1287,102,1389,0.0010296,0.0003264,0.001356,1758362783.0200534,,3.4019126892089844,0.5,0.0007199424046076314,,10,Answer the following question:,"What is the architectural style of the Odd Fellows Hall building in Eureka, California?",1758362786.421966
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,,September 1989,"""December 1985""",0.0,6,11592,531,12123,0.0092736,0.0016992,0.0109728,1758362787.4287274,,13.951460361480713,0.0,0.0,,11,Answer the following question:,"In what month and year was Nikolai Talyzin dismissed from Nikolai Ryzhkov's government, along with many other conservatives, during the period of perestroika?",1758362801.3801877
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,,13 May 2004,"""May 13, 2004""",1.0,3,2941,173,3114,0.0023528000000000004,0.0005536,0.0029064000000000004,1758362802.3921764,,6.114936828613281,0.3333333333333333,0.0003211303789338471,,12,Answer the following question:,"What day, month, and year was David Crombie appointed an Officer of the Order of Canada?",1758362808.5071132
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Geography,,Ahmedabad,"""Ahmedabad""",1.0,2,1408,81,1489,0.0011264,0.0002592,0.0013856,1758362809.5171037,,3.4677865505218506,0.5,0.000671591672263264,,13,Answer the following question:,In which city in India is the flyover bridge named after Sam Manekshaw?,1758362812.9848902
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Music,,12,"""12""",1.0,3,3316,288,3604,0.0026528000000000003,0.0009216000000000001,0.0035744,1758362813.9964428,,7.447731256484985,0.3333333333333333,0.0002774694783573807,,14,Answer the following question:,"What total number of newly discovered pieces of music by Maddalena Casulana were played for the first time in 400 years on March 8, 2022, as part of BBC Radio 3's programming for International Women's Day?",1758362821.444174
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,Garfield,"""Garfield""",1.0,2,1240,70,1310,0.000992,0.000224,0.001216,1758362822.4507537,,2.95772123336792,0.5,0.0007633587786259542,,15,Answer the following question:,What is the surname of the individual who won the Herman Skolnik Award in 1977?,1758362825.408475
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Geography,,1586,"""1586""",1.0,2,1337,95,1432,0.0010696000000000002,0.000304,0.0013736000000000002,1758362826.418525,,3.5728659629821777,0.5,0.0006983240223463687,,16,Answer the following question:,"What year was the municipality of Cómbita, Boyacá, Colombia, founded?",1758362829.991391
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Other,,September 2022,"""September 2022""",1.0,2,1414,103,1517,0.0011312,0.0003296,0.0014608,1758362830.9974866,,3.7439541816711426,0.5,0.0006591957811470006,,17,Answer the following question:,"In which month and year was Hakyung Lee, the mother of the children whose bodies were found in a suitcase in New Zealand, arrested in South Korea?",1758362834.7414408
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Other,,"154,965","""As of 31 March 2017, the Indian Postal Service had approximately 1,55,000 post offices.""",1.0,10,29285,842,30127,0.023428,0.0026944,0.0261224,1758362835.7529535,,23.053893089294434,0.1,3.3192817074385103e-05,,18,Answer the following question:,"As of 31 March 2017, how many post offices does the Indian Postal Service have?",1758362858.8068466
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Sports,,57,"""Isco was given a yellow card in the 57th minute, plus or minus one minute.""",1.0,2,1460,146,1606,0.001168,0.0004672,0.0016352,1758362859.8150234,,4.0114428997039795,0.5,0.0006226650062266501,,19,Answer the following question:,"Within plus or minus one minute, when was Isco given a yellow card in the Champions League semi-final between Real Madrid and Bayern in 2014?",1758362863.8264663
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,,1985,"""1999""",0.0,2,1367,103,1470,0.0010936,0.0003296,0.0014232,1758362864.835362,,3.5576345920562744,0.0,0.0,,20,Answer the following question:,In which year was John B. Mortimer appointed a Judge of the High Court of Hong Kong?,1758362868.3929965
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,,Cornelius Holmboe,"""Cornelius Holmboe""",1.0,4,5187,264,5451,0.0041496,0.0008448000000000002,0.0049943999999999995,1758362869.4009902,,8.208426713943481,0.25,0.000183452577508714,,21,Answer the following question:,Who was Christopher Hornsrud's Minister of Justice and the Police when he formed his Labour Party cabinet in 1928?,1758362877.609417
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,TV shows,,Arnold,"""Arnold""",1.0,2,1217,63,1280,0.0009736,0.00020160000000000002,0.0011752,1758362878.621023,,3.047562599182129,0.5,0.00078125,,22,Answer the following question:,"On The Flintstones, what is the name of the character that delivers newspapers?",1758362881.6685855
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Music,,F Major,"""F major""",1.0,2,1380,80,1460,0.001104,0.00025600000000000004,0.00136,1758362882.6774836,,3.227543592453003,0.5,0.0006849315068493151,,23,Answer the following question:,"In what key was ""I Offer My Life"" by Don Moen composed?",1758362885.9050272
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Sports,,16 February 1994,"""16 February 1994""",1.0,2,1428,98,1526,0.0011424,0.00031360000000000003,0.001456,1758362886.9138494,,3.4095611572265625,0.5,0.000655307994757536,,24,Answer the following question:,"What day, month, and year was Eyþór Ingólfsson Melsteð born?",1758362890.3234105
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,,28 August 1901.,"""The exact date of George John Sandys' promotion to Lieutenant is not available in the provided search results.""",0.0,4,5542,283,5825,0.0044336,0.0009056,0.0053392000000000005,1758362891.330314,,8.156592607498169,0.0,0.0,,25,Answer the following question:,"On what date (month, day, year) was politician George John Sandys promoted to Lieutenant?",1758362899.4869065
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,September 2015.,"""September 2015""",1.0,2,1343,97,1440,0.0010744,0.0003104,0.0013848,1758362900.4956236,,3.523855209350586,0.5,0.0006944444444444445,,26,Answer the following question:,What were the month and year when Telegram announced that the app had 60 million active users and delivered 12 billion daily messages?,1758362904.0194788
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Other,, Dr. Lorne Warneke,"""Dr. Lorne Warneke""",1.0,2,1303,119,1422,0.0010424,0.00038080000000000004,0.0014232,1758362905.0285232,,3.5746102333068848,0.5,0.0007032348804500703,,27,Answer the following question:,Who opened the first gender clinic in Canada at the Grey Nuns Community Hospital in 1996?,1758362908.6031334
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Other,,19 of July of 2023,"""19 July 2023""",1.0,2,1427,110,1537,0.0011416000000000002,0.00035200000000000005,0.0014936000000000003,1758362909.614584,,4.919323682785034,0.5,0.0006506180871828237,,28,Answer the following question:,"What day, month, and year did the Christchurch, New Zealand, real estate agent Yanfei Bao go missing?",1758362914.5339077
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Other,,"May 26, 2011","""May 2011""",1.0,3,3094,246,3340,0.0024752000000000003,0.0007872,0.0032624000000000004,1758362915.5430996,,6.546015739440918,0.3333333333333333,0.0002994011976047904,,29,Answer the following question:,"On what day, month, and year did the Canadian Centre for Inquiry's Think Again! TV document one of Popoff's performances in Toronto?",1758362922.0891154
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,,August 2011,"""August 2011""",1.0,2,1058,103,1161,0.0008464,0.0003296,0.001176,1758362923.0981255,,3.567631959915161,0.5,0.0008613264427217916,,30,Answer the following question:,"What month and year did Anna Paola Concia, an Italian politician and LGBT rights activist, marry her wife, Ricarda Trautmann, in Frankfurt?",1758362926.6657574
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Music,,Stones Under Rushing Water,"""Stones Under Rushing Water""",1.0,2,1301,108,1409,0.0010408000000000001,0.0003456,0.0013864,1758362927.6736662,,3.4862895011901855,0.5,0.0007097232079489,,31,Answer the following question:,What Needtobreathe song is the first to feature Sara Watkins?,1758362931.1599557
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,History,,"American Cancer Society, the American Public Health Association, the American Heart Association, and the National Tuberculosis Association","""The four health organizations that wrote to President John F. Kennedy calling for a National Commission on Smoking are the American Cancer Society, the American Heart Association, the American Public Health Association, and the American Medical Association.""",0.0,5,7679,371,8050,0.006143200000000001,0.0011872000000000002,0.007330400000000001,1758362932.176614,,11.436721801757812,0.0,0.0,,32,Answer the following question:,What four health organizations wrote to President John F. Kennedy calling for a National Commission on Smoking?,1758362943.6133358
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,,"Julio Corzo
","""Julio Corzo""",1.0,2,1231,123,1354,0.0009848,0.0003936,0.0013784000000000001,1758362944.6235452,,4.3587400913238525,0.5,0.0007385524372230429,,33,Answer the following question:,Who was Carlos Menem's first Minister of Social Assistance and Public Health?,1758362948.9822853
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,21 May 2009,"""May 21, 2009""",1.0,6,12149,397,12546,0.0097192,0.0012704,0.0109896,1758362949.992176,,13.618230104446411,0.16666666666666666,7.970667941973537e-05,,34,Answer the following question:,"What was the date, month, and year when the Air Force Space Command allayed fears of GPS failure, saying, ""There's only a small risk we will not continue to exceed our performance standard""?",1758362963.6104062
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,10.1515/thli.2008.007,"""10.1515/THLI.2008.001""",0.0,2,1316,174,1490,0.0010528,0.0005568,0.0016096,1758362964.6242762,,4.381039381027222,0.0,0.0,,35,Answer the following question:,"What's the DOI of the paper ""Multidimensional Scaling and Other Techniques for Uncovering Universals?""",1758362969.0053155
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,,444,"""444""",1.0,2,1378,129,1507,0.0011024000000000001,0.0004128,0.0015152000000000002,1758362970.0146124,,3.8261642456054688,0.5,0.0006635700066357001,,36,Answer the following question:,How many people in the First Chamber of the Reichstag voted in favor of the Enabling Act of 1933?,1758362973.8407767
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Art,,Beatrice,"""Beatrice""",1.0,2,1373,105,1478,0.0010984,0.00033600000000000004,0.0014344000000000002,1758362974.8519957,,3.530689239501953,0.5,0.0006765899864682003,,37,Answer the following question:,In which Nebraska city was painter Kathleen Gemberling Adkison born in 1917?,1758362978.382685
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,,Sindh.,"""Sindh""",1.0,2,1370,122,1492,0.001096,0.0003904,0.0014864,1758362979.392416,,3.701425313949585,0.5,0.0006702412868632708,,38,Answer the following question:,For which province of Pakistan was Ghulam Ishaq Khan (former Governor of the State Bank of Pakistan) appointed as the Home Secretary in the year 1956?,1758362983.0938413
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,,Robert Smalls,"""Robert Smalls""",1.0,2,1211,88,1299,0.0009688000000000001,0.0002816,0.0012504,1758362984.1041462,,3.197340488433838,0.5,0.0007698229407236335,,39,Answer the following question:,The Republican Party of South Carolina was co-founded by which African American in 1867?,1758362987.3014867
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,,"July 9, 2016","""July 9, 2016""",1.0,2,1343,108,1451,0.0010744,0.0003456,0.00142,1758362988.3090289,,3.2035064697265625,0.5,0.0006891798759476223,,40,Answer the following question:,"What day, month, and year was Rosa Whitaker Day proclaimed by Rep. Charles Rangel?",1758362991.5125353
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,History,,1986,"""1986""",1.0,2,1304,123,1427,0.0010432,0.0003936,0.0014368,1758362992.5371888,,3.3773396015167236,0.5,0.000700770847932726,,41,Answer the following question:,In what year did Deborah Rhode take over from Judith Brown as Director of the Clayman Institute for Gender Research?,1758362995.9145284
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Sports,,21 October 1978,"""21 October 1978""",1.0,2,1268,87,1355,0.0010144000000000002,0.0002784,0.0012928000000000002,1758362996.9395819,,3.378469705581665,0.5,0.0007380073800738007,,42,Answer the following question:,"What day, month, and year was Jackson Asiku, the Ugandan-Australian amateur flyweight and professional feather/super featherweight boxer, born?",1758363000.3180516
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Art,,February 2008,"""2008""",1.0,2,1319,119,1438,0.0010552,0.00038080000000000004,0.0014360000000000002,1758363001.3287778,,3.4685091972351074,0.5,0.0006954102920723226,,43,Answer the following question:,"In what month and year was Anna Yuryevna Netrebko named ""People's Artist of Russia""?",1758363004.797287
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,Terrence Sejnowski,"""Terrence J. Sejnowski""",1.0,2,1258,89,1347,0.0010064,0.0002848,0.0012912,1758363005.8061001,,3.5474884510040283,0.5,0.0007423904974016332,,44,Answer the following question:,Who received the IEEE Frank Rosenblatt Award in 2013?,1758363009.3535886
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,, four,"""The Pakistan People's Party has emerged as the leading opposition party in Pakistan on a national level approximately four times until 2022.""",1.0,6,11003,442,11445,0.0088024,0.0014144000000000001,0.0102168,1758363010.3701777,,15.439080238342285,0.16666666666666666,8.737439930100481e-05,,45,Answer the following question:,How many times has the Pakistan People's Party emerged as the leading opposition party in Pakistan on a national level until 2022?,1758363025.809258
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Art,,2018,"""2018""",1.0,2,1367,129,1496,0.0010936,0.0004128,0.0015064,1758363026.8185873,,3.9316208362579346,0.5,0.0006684491978609625,,46,Answer the following question:,In what year did fashion designer Mowalola Ogunlesi drop out of Central Saint Martins?,1758363030.7502081
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Geography,,1816,"""The municipality of Motavita, Boyacá, Colombia, was founded in 1556.""",0.0,10,28404,602,29006,0.0227232,0.0019264,0.0246496,1758363031.7587667,,21.63678789138794,0.0,0.0,,47,Answer the following question:,"In which year was the municipality of Motavita, Boyacá, Colombia, founded?",1758363053.3955545
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,Pople,"""Pople""",1.0,2,1286,116,1402,0.0010288,0.0003712,0.0014000000000000002,1758363054.4064837,,4.3552021980285645,0.5,0.0007132667617689016,,48,Answer the following question:,What is the surname of the individual who won the Linus Pauling Award in 1977?,1758363058.7616858
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Art,,2006,"""2006""",1.0,2,1271,91,1362,0.0010168,0.00029120000000000003,0.0013080000000000001,1758363059.7708426,,3.7879526615142822,0.5,0.0007342143906020558,,49,Answer the following question:,What was the year when the Dior watch booth was dedicated to the Dior canework?,1758363063.5587952
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Other,,3,"""3""",1.0,2,1325,94,1419,0.00106,0.0003008,0.0013608,1758363064.5760367,,3.5032358169555664,0.5,0.0007047216349541931,,50,Answer the following question:,How many daughters did the mathematician Hsien-Chung Wang have?,1758363068.0792725
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,History,,Mahmud Hasan Deobandi.,"""Maulana Mehmud Hasan""",1.0,2,1321,76,1397,0.0010567999999999999,0.00024320000000000003,0.0013,1758363069.0879838,,3.748117446899414,0.5,0.0007158196134574087,,51,Answer the following question:,Who laid the foundation stone of Jamia Millia Islamia?,1758363072.8361013
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,80,"""80""",1.0,3,2491,157,2648,0.0019928000000000003,0.0005024,0.0024952000000000004,1758363073.8487396,,5.201342344284058,0.3333333333333333,0.00037764350453172205,,52,Answer the following question:,How old was the Brazilian physicist Cesar Lattes when he died?,1758363079.050082
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,TV shows,, 25 April 2011,"""January 13, 2011""",0.0,2,1274,136,1410,0.0010192,0.0004352,0.0014544,1758363080.0589602,,3.698666572570801,0.0,0.0,,53,Answer the following question:,"Which day, month, and year did the series Human Planet first premiere on Discovery en Español?",1758363083.7576268
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,May 2023.,"""May 2023""",1.0,2,1409,87,1496,0.0011272,0.0002784,0.0014056000000000001,1758363084.7677784,,3.1489570140838623,0.5,0.0006684491978609625,,54,Answer the following question:,What were the year and month the US Food and Drug Administration (FDA) approved the first RSV vaccines?,1758363087.9167354
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,TV shows,,"Episode 2: Gluten Free Ebola, Season eighteen","""Season 18, Episode 2, titled 'Gluten Free Ebola'""",1.0,2,1342,117,1459,0.0010736,0.0003744,0.001448,1758363088.9242394,,3.4978137016296387,0.5,0.0006854009595613434,,55,Answer the following question:,In which episode and season of South Park does Aunt Jemima first appear? Give me the number and title.,1758363092.422053
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Politics,,Jean-Baptiste Campenon,"""Jean-Baptiste Campenon""",1.0,5,8212,437,8649,0.006569600000000001,0.0013984000000000002,0.007968000000000001,1758363093.4323113,,12.247706651687622,0.2,0.00011562030292519366,,56,Answer the following question:,"Who was the Minister of War as part of Brisson's 1st Ministry, 6 April 1885 – 7 January 1886?",1758363105.680018
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Video games,,"A Walk in Andante, 1:18","""A Walk in Andante, 1:20""",1.0,5,8697,389,9086,0.0069576,0.0012448000000000001,0.0082024,1758363106.686757,,11.30496335029602,0.2,0.00011005943209333039,,57,Answer the following question:,What is the name and length of the 12th song on the original Kingdom Hearts I soundtrack?,1758363117.9917204
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Geography,,5109 m,"""5109""",1.0,2,1288,97,1385,0.0010304000000000001,0.0003104,0.0013408,1758363119.0002291,,3.1968908309936523,0.5,0.0007220216606498195,,58,Answer the following question:,What is the maximum depth of the Mediterranean Sea in meters?,1758363122.19712
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,6.9 millimetres,"""254 millimeters""",0.0,6,9830,564,10394,0.007864000000000001,0.0018048000000000003,0.009668800000000002,1758363123.2049809,,16.70010495185852,0.0,0.0,,59,Answer the following question:,"In July 2021, how much rainfall (in millimeters) was recorded in Al Ain due to cloud-seeding efforts?",1758363139.9050858
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Sports,,Joshna Chinappa,"""Joshna Chinappa""",1.0,3,3161,195,3356,0.0025288000000000003,0.000624,0.0031528000000000003,1758363140.9148493,,6.717349529266357,0.3333333333333333,0.0002979737783075089,,60,Answer the following question:,Who won the 19th edition of the Women’s Asian Individual Squash Championships (AISC)-2017?,1758363147.6321988
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Other,, Superboy-Prime,"""Darkseid""",0.0,2,1262,82,1344,0.0010096,0.00026240000000000004,0.0012720000000000001,1758363148.6430054,,3.410689353942871,0.0,0.0,,61,Answer the following question:,Who killed Major Disaster?,1758363152.0536947
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Other,,50.,"""50""",1.0,2,1452,75,1527,0.0011616,0.00023999999999999998,0.0014016,1758363153.0644891,,3.2613649368286133,0.5,0.0006548788474132286,,62,Answer the following question:,"How old was Fatima Sydow, the famous Cape Malay chef, when she passed away?",1758363156.325854
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,1915,"""1915""",1.0,2,1368,132,1500,0.0010944000000000001,0.0004224000000000001,0.0015168000000000002,1758363157.3480809,,3.942016124725342,0.5,0.0006666666666666666,,63,Answer the following question:,"In what year did Russian mathematician Pavel Sergeevich Aleksandrov prove his first important result, namely that every non-denumerable Borel set contains a perfect subset?",1758363161.290097
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Geography,,1840,"""1840""",1.0,7,15384,450,15834,0.0123072,0.00144,0.013747200000000001,1758363162.3023615,,13.816325187683105,0.14285714285714285,6.315523556902867e-05,,64,Answer the following question:,"What year was the municipality of Turbo, Antioquia, Colombia, founded?",1758363176.1186867
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,April 2022,"""May 2023""",0.0,2,1395,115,1510,0.001116,0.00036800000000000005,0.001484,1758363177.1305673,,3.586822748184204,0.0,0.0,,65,Answer the following question:,"What were the month and year when WhatsApp announced updated plans to roll out a Communities feature allowing several group chats to exist in a shared space, getting unified notifications, and opening up smaller discussion groups?",1758363180.71739
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Geography,,2.61%,"""2.6%""",1.0,2,1348,103,1451,0.0010784,0.0003296,0.001408,1758363181.7320147,,3.5308191776275635,0.5,0.0006891798759476223,,66,Answer the following question:,"According to the 2011 Nepal census, what percentage of the population of Nepal speaks Urdu?",1758363185.2628338
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Art,,Chris Frazer Smith,"""The winner of the International Photography Awards' 'International Photographer of the Year' award in 2003 is not readily available from the searched sources.""",0.0,4,4386,322,4708,0.0035088000000000003,0.0010304000000000001,0.0045392,1758363186.2742631,,8.6258385181427,0.0,0.0,,67,Answer the following question:,"Who won the International Photography Awards' ""International Photographer of the Year"" award in 2003?",1758363194.9001017
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Music,,2002.,"""1998""",0.0,5,8743,504,9247,0.006994400000000001,0.0016128000000000002,0.008607200000000002,1758363195.9243999,,12.203235864639282,0.0,0.0,,68,Answer the following question:,In what year was Pablo Casals inducted into the Classical Music Hall of Fame?,1758363208.1276357
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Geography,,1800,"""1800""",1.0,7,14082,396,14478,0.0112656,0.0012672,0.0125328,1758363209.1373205,,13.376342296600342,0.14285714285714285,6.907031357922365e-05,,69,Answer the following question:,"In which year was the municipality of Sonsón, Antioquia, Colombia, founded?",1758363222.5136628
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,Linus Pauling,"""Linus Pauling""",1.0,3,3170,164,3334,0.002536,0.0005248000000000001,0.0030608000000000002,1758363223.5229874,,5.3848631381988525,0.3333333333333333,0.00029994001199760045,,70,Answer the following question:,Which scientist received the Roebling Medal the year after Max Hutchinson Hey received his?,1758363228.9078505
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Art,,The Ecstasy of St. Kara,"""Go to Hell or Atlanta, Whichever Comes First""",0.0,2,1311,99,1410,0.0010488000000000001,0.0003168,0.0013656000000000002,1758363229.9172156,,3.4526946544647217,0.0,0.0,,71,Answer the following question:,What is the full name of the solo exhibition Kara Walker had in 2016?,1758363233.3699102
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Art,,1964,"""1964""",1.0,2,1226,103,1329,0.0009808000000000002,0.0003296,0.0013104000000000002,1758363234.378264,,3.2689762115478516,0.5,0.0007524454477050414,,72,Answer the following question:,In what year was the Cunningham Dance Foundation established to support the Merce Cunningham Dance Company?,1758363237.6472402
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Science and technology,,British,"""British""",1.0,2,1272,113,1385,0.0010176,0.0003616,0.0013792000000000001,1758363238.6559212,,3.735382556915283,0.5,0.0007220216606498195,,73,Answer the following question:,What nationality is the engineer who financed Gaulard and his development of a transformer?,1758363242.3913038
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Music,,May 10 2023,"""May 10, 2023""",1.0,2,1410,122,1532,0.001128,0.0003904,0.0015184,1758363243.403472,,4.020008325576782,0.5,0.0006527415143603133,,74,Answer the following question:,"What month, day, and year did Laura Toggs and her husband Peter Toganivalu, founders and global pastors of the youth ministry group Hillsong Young & Free, announce to the church that they were leaving Hillsong?",1758363247.4234803
react-k7,gpt-4.1-mini,simple-qa-1000,7,0,Geography,,Soreng,"""Soreng""",1.0,2,1362,83,1445,0.0010896,0.0002656,0.0013552,1758363248.4321551,,3.3729569911956787,0.5,0.0006920415224913495,,75,Answer the following question:,"What is the name of the district with the Regional Transport Office (RTO) code SK-06 in Sikkim, India?",1758363251.8051121
