agent_name,model_name,eval_name,tasks,successes,failures,errors,accuracy,total_reward,total_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,total_time,avg_reward_per_task,avg_reward_per_step,avg_reward_per_token
react-v0,gpt-4.1-mini,tw-curriculum-3-8,1,0.25,0,0,0.25,0.25,5,5221,133,5354,0.0041768,0.0004256,0.0046024,7.974206924438477,0.25,0.05,4.669406051550243e-05
react-v0,gpt-4.1-mini,tw-curriculum-3-9,1,1.0,0,0,1.0,1.0,17,23796,497,24293,0.0190368,0.0015904,0.0206272,35.17378282546997,1.0,0.0588235294117647,4.116412135182974e-05
react-v0,gpt-4.1-mini,tw-curriculum-4-1,1,1.0,0,0,1.0,1.0,21,28037,526,28563,0.0224296,0.0016832,0.0241128,39.51010870933533,1.0,0.0476190476190476,3.50103280467738e-05
react-v0,gpt-4.1-mini,tw-curriculum-4-10,1,1.0,0,0,1.0,1.0,18,26812,586,27398,0.0214496,0.0018752,0.0233248,36.453927516937256,1.0,0.0555555555555555,3.649901452660778e-05
react-v0,gpt-4.1-mini,tw-curriculum-4-11,1,0.5,0,0,0.5,0.5,25,42709,705,43414,0.0341672,0.002256,0.0364232,51.17664480209351,0.5,0.02,1.1517022158750634e-05
react-v0,gpt-4.1-mini,tw-curriculum-4-12,1,0.8571428571428571,0,0,0.8571428571428571,0.8571428571428571,80,319094,2661,321755,0.2552752,0.0085152,0.2637904,219.40090346336365,0.8571428571428571,0.0107142857142857,2.663961266003192e-06
react-v0,gpt-4.1-mini,tw-curriculum-4-13,1,0.1428571428571428,0,0,0.1428571428571428,0.1428571428571428,80,437486,2455,439941,0.3499888,0.007856,0.3578447999999999,303.6303176879883,0.1428571428571428,0.0017857142857142,3.2471886652333573e-07
react-v0,gpt-4.1-mini,tw-curriculum-4-14,1,0.2142857142857142,0,0,0.2142857142857142,0.2142857142857142,80,422499,2454,424953,0.3379992,0.0078528,0.345852,295.4853801727295,0.2142857142857142,0.0026785714285714,5.042574456133131e-07
react-v0,gpt-4.1-mini,tw-curriculum-4-2,1,1.0,0,0,1.0,1.0,6,6549,155,6704,0.0052392,0.000496,0.0057352,9.557600259780884,1.0,0.1666666666666666,0.0001491646778042
react-v0,gpt-4.1-mini,tw-curriculum-4-3,1,1.0,0,0,1.0,1.0,19,31075,798,31873,0.02486,0.0025536,0.0274136,37.50215435028076,1.0,0.0526315789473684,3.137451761679164e-05
react-v0,gpt-4.1-mini,tw-curriculum-4-4,1,1.0,0,0,1.0,1.0,22,35286,961,36247,0.0282288,0.0030752,0.031304,44.17718958854675,1.0,0.0454545454545454,2.758849008193781e-05
react-v0,gpt-4.1-mini,tw-curriculum-4-5,1,1.0,0,0,1.0,1.0,9,10639,269,10908,0.0085112,0.0008608,0.009372,16.1371808052063,1.0,0.1111111111111111,9.167583425009168e-05
react-v0,gpt-4.1-mini,tw-curriculum-4-6,1,1.0,0,0,1.0,1.0,10,12309,270,12579,0.0098472,0.000864,0.0107112,21.844467163085938,1.0,0.1,7.949757532395262e-05
react-v0,gpt-4.1-mini,tw-curriculum-4-7,1,0.9,0,0,0.9,0.9,13,17569,395,17964,0.0140552,0.001264,0.0153192,24.451000213623047,0.9,0.0692307692307692,5.01002004008016e-05
react-v0,gpt-4.1-mini,tw-curriculum-4-8,1,0.9,0,0,0.9,0.9,17,24279,473,24752,0.0194232,0.0015136,0.0209368,29.764564990997314,0.9,0.0529411764705882,3.636069812540401e-05
react-v0,gpt-4.1-mini,tw-curriculum-4-9,1,1.0,0,0,1.0,1.0,14,19634,485,20119,0.0157072,0.001552,0.0172592,25.426989555358887,1.0,0.0714285714285714,4.970425965505244e-05
react-v0,gpt-4.1-mini,tw-curriculum-5-1,1,0.5,0,0,0.5,0.5,24,37201,656,37857,0.0297608,0.0020992,0.03186,46.44465517997742,0.5,0.0208333333333333,1.3207597009800036e-05
react-v0,gpt-4.1-mini,tw-curriculum-5-10,1,1.0,0,0,1.0,1.0,17,24948,576,25524,0.0199584,0.0018432,0.0218016,37.44483828544617,1.0,0.0588235294117647,3.9178812098417176e-05
react-v0,gpt-4.1-mini,tw-curriculum-5-11,1,0.9411764705882352,0,0,0.9411764705882352,0.9411764705882352,28,46826,736,47562,0.0374608,0.0023552,0.039816,55.60929989814758,0.9411764705882352,0.0336134453781512,1.978841240040863e-05
react-v0,gpt-4.1-mini,tw-curriculum-5-12,1,0.8823529411764706,0,0,0.8823529411764706,0.8823529411764706,30,50310,781,51091,0.040248,0.0024992,0.0427472,63.66301369667053,0.8823529411764706,0.0294117647058823,1.727022256711496e-05
react-v0,gpt-4.1-mini,tw-curriculum-5-13,1,0.6470588235294118,0,0,0.6470588235294118,0.6470588235294118,100,395707,3160,398867,0.3165656,0.010112,0.3266776,281.41716957092285,0.6470588235294118,0.0064705882352941,1.6222420594569414e-06
react-v0,gpt-4.1-mini,tw-curriculum-5-14,1,0.4705882352941176,0,0,0.4705882352941176,0.4705882352941176,56,191683,1704,193387,0.1533464,0.0054528,0.1587992,140.4506995677948,0.4705882352941176,0.0084033613445378,2.433401600387397e-06
react-v0,gpt-4.1-mini,tw-curriculum-5-15,1,0.11764705882352941,0,0,0.11764705882352941,0.11764705882352941,100,672433,3154,675587,0.5379463999999999,0.0100928,0.5480392,459.48744344711304,0.11764705882352941,0.001176470588235294,1.7414050125820866e-07
react-v0,gpt-4.1-mini,tw-curriculum-5-2,1,1.0,0,0,1.0,1.0,14,16739,343,17082,0.0133912,0.0010976,0.0144888,26.554513454437256,1.0,0.0714285714285714,5.854115443156539e-05
react-v0,gpt-4.1-mini,tw-curriculum-5-3,1,1.0,0,0,1.0,1.0,9,12506,312,12818,0.0100048,0.0009984,0.0110032,17.249189853668213,1.0,0.1111111111111111,7.801529099703542e-05
react-v0,gpt-4.1-mini,tw-curriculum-5-4,1,1.0,0,0,1.0,1.0,12,15898,485,16383,0.0127184,0.001552,0.0142703999999999,23.44822072982788,1.0,0.0833333333333333,6.103888176768602e-05
react-v0,gpt-4.1-mini,tw-curriculum-5-5,1,1.0,0,0,1.0,1.0,8,9849,289,10138,0.0078792,0.0009247999999999,0.008804,15.809847831726074,1.0,0.125,9.863878477017164e-05
react-v0,gpt-4.1-mini,tw-curriculum-5-6,1,1.0,0,0,1.0,1.0,14,19091,503,19594,0.0152728,0.0016096,0.0168824,32.37614870071411,1.0,0.0714285714285714,5.103603143819537e-05
react-v0,gpt-4.1-mini,tw-curriculum-5-7,1,0.7142857142857143,0,0,0.7142857142857143,0.7142857142857143,11,13679,302,13981,0.0109432,0.0009664,0.0119096,22.622742414474487,0.7142857142857143,0.0649350649350649,5.108974424474031e-05
react-v0,gpt-4.1-mini,tw-curriculum-5-8,1,0.5,0,0,0.5,0.5,11,14483,271,14754,0.0115864,0.0008671999999999,0.0124536,21.437294960021973,0.5,0.0454545454545454,3.3889114816320995e-05
react-v0,gpt-4.1-mini,tw-curriculum-5-9,1,0.9166666666666666,0,0,0.9166666666666666,0.9166666666666666,17,24295,476,24771,0.019436,0.0015232,0.0209592,39.80097222328186,0.9166666666666666,0.0539215686274509,3.700563831361942e-05
