step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
10,,I will take the yellow bell pepper and the block of cheese from the fridge to have all the ingredients needed for the recipe.,take yellow bell pepper from fridge,,"You take the yellow bell pepper from the fridge.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains a block of cheese, an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. On the table you can see a knife. You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a yellow bell pepper, a raw purple potato, a white onion and a red onion.",2 of 15,0.13333333333333333,False,
11,,I will take the block of cheese from the fridge to complete the ingredient list.,take block of cheese from fridge,,"You take the block of cheese from the fridge.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. On the table you can see a knife. You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a block of cheese, a yellow bell pepper, a raw purple potato, a white onion and a red onion.",3 of 15,0.2,False,
12,,I need to slice the yellow bell pepper first as per the recipe.,slice yellow bell pepper with knife,,You need to take the knife first.,Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. On the table you can see a knife. You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a block of cheese, a yellow bell pepper, a raw purple potato, a white onion and a red onion.",3 of 15,0.2,False,
13,,I need to take the knife from the table before slicing the yellow bell pepper.,take knife from table,,You're carrying too many things already.,Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. On the table you can see a knife. You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a block of cheese, a yellow bell pepper, a raw purple potato, a white onion and a red onion.",3 of 15,0.2,False,
14,,I need to drop an item to make space for the knife. I will drop the raw purple potato since it is raw and not immediately needed.,drop raw purple potato,,You drop the purple potato on the ground.,Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. On the table you can see a knife. You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a raw purple potato, a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a block of cheese, a yellow bell pepper, a white onion and a red onion.",3 of 15,0.2,False,
15,,"Now that I have space, I will take the knife from the table.",take knife from table,,You take the knife from the table.,Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. But the thing hasn't got anything on it. Aw, here you were, all excited for there to be things on it! You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a raw purple potato, a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a knife, a block of cheese, a yellow bell pepper, a white onion and a red onion.",3 of 15,0.2,False,
16,,I will slice the yellow bell pepper with the knife as the first step of the recipe.,slice yellow bell pepper with knife,,"You slice the yellow bell pepper.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. But the thing hasn't got anything on it. Aw, here you were, all excited for there to be things on it! You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a raw purple potato, a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a knife, a block of cheese, a sliced yellow bell pepper, a white onion and a red onion.",4 of 15,0.26666666666666666,False,
17,,I will fry the sliced yellow bell pepper as the next step in the recipe.,cook sliced yellow bell pepper with stove,,"You fried the yellow bell pepper.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. But the thing hasn't got anything on it. Aw, here you were, all excited for there to be things on it! You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a raw purple potato, a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a knife, a block of cheese, a sliced fried yellow bell pepper, a white onion and a red onion.",5 of 15,0.3333333333333333,False,
18,,I will slice the white onion next as per the recipe.,slice white onion with knife,,"You slice the white onion.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. But the thing hasn't got anything on it. Aw, here you were, all excited for there to be things on it! You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a raw purple potato, a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a knife, a block of cheese, a sliced fried yellow bell pepper, a sliced white onion and a red onion.",6 of 15,0.4,False,
19,,I will roast the sliced white onion as the next step in the recipe.,cook sliced white onion with oven,,"You roasted the white onion.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. But the thing hasn't got anything on it. Aw, here you were, all excited for there to be things on it! You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a raw purple potato, a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a knife, a block of cheese, a sliced fried yellow bell pepper, a sliced roasted white onion and a red onion.",7 of 15,0.4666666666666667,False,
20,,I will slice the red onion next as per the recipe.,slice red onion with knife,,"You slice the red onion.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. But the thing hasn't got anything on it. Aw, here you were, all excited for there to be things on it! You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a raw purple potato, a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a knife, a block of cheese, a sliced fried yellow bell pepper, a sliced roasted white onion and a sliced red onion.",8 of 15,0.5333333333333333,False,
21,,I will fry the sliced red onion as the next step in the recipe.,cook sliced red onion with stove,,"You fried the red onion.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. But the thing hasn't got anything on it. Aw, here you were, all excited for there to be things on it! You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a raw purple potato, a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a knife, a block of cheese, a sliced fried yellow bell pepper, a sliced roasted white onion and a sliced fried red onion.",9 of 15,0.6,False,
22,,I will chop the block of cheese next as per the recipe.,slice block of cheese with knife,,"You slice the block of cheese.



                              *** You lost! ***

You scored 9 out of a possible 15, in 22 turns.


Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command?
>",Kitchen,"You find yourself in a kitchen. A standard one. You begin to take stock of what's in the room.

You can see a fridge. The fridge contains an orange bell pepper and a carrot. Now that's what I call TextWorld! You can make out a closed oven. You make out a table. The table is massive. But the thing hasn't got anything on it. Aw, here you were, all excited for there to be things on it! You make out a counter. You see a banana and a cookbook on the counter. You can make out a stove. Looks like someone's already been here and taken everything off it, though. You move on, clearly upset by your TextWorld experience.



There is a raw purple potato, a red apple, a red hot pepper, a raw yellow potato, a raw red potato and a raw pork chop on the floor.","You are carrying: a knife, a block of cheese, a sliced fried yellow bell pepper, a sliced roasted white onion and a sliced fried red onion.",9 of 15,0.6,True,
