agent_name,model_name,eval_name,tasks,successes,failures,errors,accuracy,total_reward,total_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,total_time,avg_reward_per_task,avg_reward_per_step,avg_reward_per_token
reflection-v1,gpt-4.1-mini,tw-coin-3,10,1,0,0,0.1,1.0,710,2304041,27509,2331550,1.8432328,0.0880288,1.9312616,857.903906583786,0.1,0.0014084507042253,4.288992301258819e-07
reflection-v1,gpt-4.1-mini,tw-cooking-1,10,6,0,0,0.6,7.450000000000001,77,201377,3299,204676,0.1611016,0.0105567999999999,0.1716584,74.28575944900513,0.7450000000000001,0.0967532467532467,3.639899157693135e-05
reflection-v1,gpt-4.1-mini,tw-cooking-2,10,0,0,0,0.0,4.168926416720534,240,729520,10940,740460,0.5836160000000001,0.035008,0.6186240000000001,307.8207557201385,0.4168926416720534,0.0173705267363355,5.630184502499169e-06
reflection-v1,gpt-4.1-mini,tw-cooking-3,10,1,0,0,0.1,3.7384453781512605,536,1780735,25422,1806157,1.4245880000000002,0.08135040000000002,1.5059384000000002,784.122739315033,0.37384453781512605,0.006974711526401605,2.0698341163870366e-06
reflection-v1,gpt-4.1-mini,tw-simple-1,10,4,0,0,0.4,6.6,169,471827,7194,479021,0.3774616,0.0230207999999999,0.4004824,198.9591224193573,0.6599999999999999,0.0390532544378698,1.3778101586360512e-05
reflection-v1,gpt-4.1-mini,tw-treasure-1,10,10,0,0,1.0,10.0,30,57262,1002,58264,0.0458096,0.0032064,0.049016,18.29208302497864,1.0,0.3333333333333333,0.0001716325689962
reflection-v1,gpt-4.1-mini,tw-treasure-2,10,10,0,0,1.0,10.0,57,127850,2054,129904,0.10228,0.0065728,0.1088528,44.894449949264526,1.0,0.175438596491228,7.697992363591575e-05
reflection-v1,gpt-4.1-mini,tw-treasure-3,10,10,0,0,1.0,10.0,104,271504,3511,275015,0.2172032,0.0112352,0.2284384,95.43979859352112,1.0,0.0961538461538461,3.6361653000745415e-05
reflection-v2,gpt-4.1-mini,tw-coin-1,10,1,0,0,0.1,1.0,710,2377034,45288,2422322,1.9016272,0.1449216,2.0465488,1184.2221384048462,0.1,0.0014084507042253,4.1282703125348324e-07
reflection-v2,gpt-4.1-mini,tw-coin-2,10,1,0,0,0.1,1.0,710,2468641,52682,2521323,1.9749128,0.1685824,2.1434952000000003,1935.252186059952,0.1,0.0014084507042253,3.966171728096717e-07
reflection-v2,gpt-4.1-mini,tw-coin-3,10,1,0,0,0.1,1.0,710,2501999,46239,2548238,2.0015992,0.1479648,2.1495640000000003,1410.3921813964844,0.1,0.0014084507042253,3.9242802281419554e-07
reflection-v2,gpt-4.1-mini,tw-cooking-1,10,7,0,0,0.7,8.05,77,215707,4629,220336,0.1725655999999999,0.0148128,0.1873784,95.8451714515686,0.805,0.1045454545454545,3.653511001379711e-05
reflection-v2,gpt-4.1-mini,tw-cooking-2,10,1,0,0,0.1,4.685496121525533,234,737626,12772,750398,0.5901008000000001,0.0408704,0.6309712000000001,260.77759647369385,0.4685496121525533,0.020023487698827,6.244014671581659e-06
reflection-v2,gpt-4.1-mini,tw-cooking-3,10,1,0,0,0.1,3.6738445378151257,407,1392163,25712,1417875,1.1137304,0.0822784,1.1960088000000002,502.0406537055969,0.3673844537815126,0.0090266450560568,2.5910919776532666e-06
reflection-v2,gpt-4.1-mini,tw-simple-1,10,3,0,0,0.3,5.675,174,526898,10290,537188,0.4215184,0.032928,0.4544464,195.2218635082245,0.5675,0.0326149425287356,1.0564271726099614e-05
reflection-v2,gpt-4.1-mini,tw-treasure-1,10,10,0,0,1.0,10.0,30,61647,1512,63159,0.0493176,0.0048384,0.0541559999999999,27.71751189231873,1.0,0.3333333333333333,0.0001583305625484
reflection-v2,gpt-4.1-mini,tw-treasure-2,10,10,0,0,1.0,10.0,68,177605,4538,182143,0.142084,0.0145215999999999,0.1566056,79.24743604660034,1.0,0.1470588235294117,5.49019177239861e-05
reflection-v2,gpt-4.1-mini,tw-treasure-3,10,9,0,0,0.9,9.0,106,303911,6413,310324,0.2431287999999999,0.0205216,0.2636504,109.8844735622406,0.9,0.0849056603773584,2.9001946352844124e-05
