step_id,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
10,Next instruction is to venture east from the cubicle.,go east,,"You've entered a closet.



You need an unblocked exit? You should try going north. There is an unblocked exit to the south. You don't like doors? Why not try going west, that entranceway is unguarded.",Closet,"You've entered a closet.



You need an unblocked exit? You should try going north. There is an unblocked exit to the south. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
11,Next instruction is to go south from the closet.,go south,,"You've just sauntered into a cookhouse. You can barely contain your excitement.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unblocked exit? You should try going north. There is an unblocked exit to the west.",Cookhouse,"You've just sauntered into a cookhouse. You can barely contain your excitement.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unblocked exit? You should try going north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
12,Next instruction is to head east from the cookhouse.,go east,,"I am sorry to announce that you are now in the cellar. You can barely contain your excitement.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unblocked. There is an unblocked exit to the west.",Cellar,"I am sorry to announce that you are now in the cellar. You can barely contain your excitement.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unblocked. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
13,"Next instruction is to venture north, but from the cellar the available directions are east, south, and west, so I should proceed with the next feasible step in the sequence: go east.",go east,,"You arrive in a laundry place. A typical kind of place. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an exit to the west. Don't worry, it is unblocked.",Laundry Place,"You arrive in a laundry place. A typical kind of place. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
14,"Only exit is west, so go west to continue navigating toward the study.",go west,,"I am sorry to announce that you are now in the cellar. You can barely contain your excitement.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unblocked. There is an unblocked exit to the west.",Cellar,"I am sorry to announce that you are now in the cellar. You can barely contain your excitement.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unblocked. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
15,Continue with the remaining route by going south from the cellar.,go south,,"You make a grand eccentric entrance into an office.



There is an unblocked exit to the east. You need an unguarded exit? You should try going north. There is an unguarded exit to the west.",Office,"You make a grand eccentric entrance into an office.



There is an unblocked exit to the east. You need an unguarded exit? You should try going north. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
16,"Follow the given navigation sequence as best as possible; from the office, go east.",go east,,"You are in a playroom. A normal kind of place. You begin looking for stuff.



You need an unblocked exit? You should try going north. You need an unblocked exit? You should try going south. There is an unblocked exit to the west.",Playroom,"You are in a playroom. A normal kind of place. You begin looking for stuff.



You need an unblocked exit? You should try going north. You need an unblocked exit? You should try going south. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
17,"Next move in the route is south, and there is an exit south from the playroom.",go south,,"Well, here we are in the lounge.



There is an unblocked exit to the east. You need an unblocked exit? You should try going north. There is an unguarded exit to the west.",Lounge,"Well, here we are in the lounge.



There is an unblocked exit to the east. You need an unblocked exit? You should try going north. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
18,Next in sequence is to go east from here.,go east,,"Well, here we are in the pantry. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unguarded exit? You should try going west.",Pantry,"Well, here we are in the pantry. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
19,"Only available move is west, so take it to avoid getting stuck.",go west,,"Well, here we are in the lounge.



There is an unblocked exit to the east. You need an unblocked exit? You should try going north. There is an unguarded exit to the west.",Lounge,"Well, here we are in the lounge.



There is an unblocked exit to the east. You need an unblocked exit? You should try going north. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
20,"From the lounge, continue the route by going west.",go west,,"You've entered a studio.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",Studio,"You've entered a studio.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
21,"The planned route now goes north twice, but north isn't available; take the only progress option south.",go south,,"You arrive in a pantry. A roomy kind of place.



You don't like doors? Why not try going north, that entranceway is unguarded.",Roomy Pantry,"You arrive in a pantry. A roomy kind of place.



You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
22,"Only exit here is north, so go north.",go north,,"You've entered a studio.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",Studio,"You've entered a studio.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unblocked. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
23,We still need to find a path toward the austere study; explore west from the studio.,go west,,"You find yourself in a kitchen. A standard one. The room is well lit.



There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",Kitchen,"You find yourself in a kitchen. A standard one. The room is well lit.



There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
24,Continue exploring along the original instruction sequence by going north.,go north,,"You've entered a dish-pit.



There is an unblocked exit to the north. You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unblocked.",Dish-Pit,"You've entered a dish-pit.



There is an unblocked exit to the north. You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
25,Follow the available path and head north from the dish-pit.,go north,,"Well how about that, you are in a place we're calling a silent study.



There is an unblocked exit to the east. You don't like doors? Why not try going south, that entranceway is unguarded. You need an unguarded exit? You should try going west.",Silent Study,"Well how about that, you are in a place we're calling a silent study.



There is an unblocked exit to the east. You don't like doors? Why not try going south, that entranceway is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
26,We need the austere study; try going west from the silent study.,go west,,"Ah, the cubicle. This is some kind of cubicle, really great still vibes in this place, a wonderful still atmosphere.



There is an exit to the east. Don't worry, it is unguarded. There is an unblocked exit to the north. There is an exit to the west. Don't worry, it is unblocked.",Still Cubicle,"Ah, the cubicle. This is some kind of cubicle, really great still vibes in this place, a wonderful still atmosphere.



There is an exit to the east. Don't worry, it is unguarded. There is an unblocked exit to the north. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
27,Head north from the cubicle to search for the austere study.,go north,,"You're now in the restroom.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",Restroom,"You're now in the restroom.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
28,Continue north; it may lead toward the austere study.,go north,,"You are in a spare room. A typical one.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. There is an unblocked exit to the west.",Spare Room,"You are in a spare room. A typical one.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
29,Try going west to see if it reaches the austere study.,go west,,"This might come as a shock to you, but you've just stumbled into a shower.



You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going south. There is an exit to the west. Don't worry, it is unguarded.",Shower,"This might come as a shock to you, but you've just stumbled into a shower.



You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going south. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
30,Continue west to locate the austere study.,go west,,"Well, here we are in the sauna. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. There is an unguarded exit to the west.",Sauna,"Well, here we are in the sauna. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
31,Go west again; the austere study may be further in that direction.,go west,,"You've entered a bar.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.",Bar,"You've entered a bar.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
32,Head north from the bar to continue exploring for the austere study.,go north,,"You find yourself in a bedchamber. A sleepy one. Let's see what's in here.



You don't like doors? Why not try going south, that entranceway is unblocked.",Sleepy Bedchamber,"You find yourself in a bedchamber. A sleepy one. Let's see what's in here.



You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
33,"This is a dead end, so go back south to the bar.",go south,,"You've entered a bar.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.",Bar,"You've entered a bar.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
34,Try going south from the bar to search for the austere study.,go south,,"You've entered a hot cookhouse. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unguarded exit? You should try going east. There is an unguarded exit to the north. There is an unguarded exit to the south.",Hot Cookhouse,"You've entered a hot cookhouse. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unguarded exit? You should try going east. There is an unguarded exit to the north. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
35,Go east to continue mapping rooms and find the austere study.,go east,,"Well how about that, you are in the place we're calling the launderette.



There is an unblocked exit to the west.",Launderette,"Well how about that, you are in the place we're calling the launderette.



There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
36,Dead end; return west and try the other exit from the cookhouse.,go west,,"You've entered a hot cookhouse. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unguarded exit? You should try going east. There is an unguarded exit to the north. There is an unguarded exit to the south.",Hot Cookhouse,"You've entered a hot cookhouse. You decide to just list off a complete list of everything you see in the room, because hey, why not?



You need an unguarded exit? You should try going east. There is an unguarded exit to the north. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
37,Try going north from the cookhouse to locate the austere study and the coin.,go north,,"You've entered a bar.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.",Bar,"You've entered a bar.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
38,"From the bar, explore east to find the austere study.",go east,,"Well, here we are in the sauna. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. There is an unguarded exit to the west.",Sauna,"Well, here we are in the sauna. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
39,Go east to continue toward the austere study.,go east,,"This might come as a shock to you, but you've just stumbled into a shower.



You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going south. There is an exit to the west. Don't worry, it is unguarded.",Shower,"This might come as a shock to you, but you've just stumbled into a shower.



You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going south. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
40,"Go east; if the study is nearby, it may be further along this path.",go east,,"You are in a spare room. A typical one.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. There is an unblocked exit to the west.",Spare Room,"You are in a spare room. A typical one.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
41,Continue east to search for the austere study.,go east,,"Look at that sign! What does it say? It says Welcome to the garage? Well that's cool. You begin to take stock of what's in the room.



You don't like doors? Why not try going west, that entranceway is unguarded.",Garage,"Look at that sign! What does it say? It says Welcome to the garage? Well that's cool. You begin to take stock of what's in the room.



You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
42,Dead end in the garage; go back west and try the other branch south from the spare room.,go west,,"You are in a spare room. A typical one.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. There is an unblocked exit to the west.",Spare Room,"You are in a spare room. A typical one.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
43,Take the south exit from the spare room to reach new rooms and hopefully the austere study.,go south,,"You're now in the restroom.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",Restroom,"You're now in the restroom.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
44,Go east from the restroom to explore for the austere study and the coin.,go east,,"You've entered a silent studio.



There is an unguarded exit to the west.",Silent Studio,"You've entered a silent studio.



There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
45,Silent studio is a dead end; return west and try going south from the restroom.,go west,,"You're now in the restroom.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",Restroom,"You're now in the restroom.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,True,
