step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
17,,,go south,,"You arrive in a bedchamber. You begin looking for stuff.



You don't like doors? Why not try going east, that entranceway is unblocked. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going west.",Bedchamber,"You arrive in a bedchamber. You begin looking for stuff.



You don't like doors? Why not try going east, that entranceway is unblocked. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
18,,,go west,,"You arrive in a studio. A typical one.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",Studio,"You arrive in a studio. A typical one.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
19,,,go north,,"You've entered a dish-pit.



You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",Dish-Pit,"You've entered a dish-pit.



You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
20,,,go north,,"You are in a bar. A typical one.



You need an unguarded exit? You should try going north. There is an unguarded exit to the south. You need an unguarded exit? You should try going west.",Bar,"You are in a bar. A typical one.



You need an unguarded exit? You should try going north. There is an unguarded exit to the south. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
21,,,go west,,"You're now in an attic.



There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded. You need an unguarded exit? You should try going west.",Attic,"You're now in an attic.



There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
22,,,go west,,"You find yourself in a study. An austere kind of place.



You need an unblocked exit? You should try going east. There is an unguarded exit to the south. There is an unguarded exit to the west.",Austere Study,"You find yourself in a study. An austere kind of place.



You need an unblocked exit? You should try going east. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
23,,,go west,,"You find yourself in a garage. A typical kind of place. Okay, just remember what you're here to do, and everything will go great.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the west.",Garage,"You find yourself in a garage. A typical kind of place. Okay, just remember what you're here to do, and everything will go great.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
24,,,go north,,"You arrive in a kitchenette. A normal one.



You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",Kitchenette,"You arrive in a kitchenette. A normal one.



You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the south. Don't worry, it is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
25,,,go west,,"You are in a salon. An ordinary one.



You need an unguarded exit? You should try going east. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",Salon,"You are in a salon. An ordinary one.



You need an unguarded exit? You should try going east. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
26,,,go north,,"You've just shown up in a vault. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",Vault,"You've just shown up in a vault. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
27,,,go west,,"You're now in the lounge.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. There is an exit to the west. Don't worry, it is unguarded.",Lounge,"You're now in the lounge.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
28,,,go north,,"You arrive in a chamber. A normal one.



There is an unguarded exit to the north. You need an unguarded exit? You should try going south.

There is a coin on the floor.",Chamber,"You arrive in a chamber. A normal one.



There is an unguarded exit to the north. You need an unguarded exit? You should try going south.

There is a coin on the floor.",You are carrying nothing.,0 of 1,0.0,False,
29,,,take coin,,"You pick up the coin from the ground.



Your score has just gone up by one point.


                               *** The End ***

You scored 1 out of a possible 1, in 30 turns.


Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command?
>",Chamber,"You arrive in a chamber. A normal one.



There is an unguarded exit to the north. You need an unguarded exit? You should try going south.",You are carrying: a coin.,1 of 1,1.0,True,
