agent_name,model_name,eval_name,chunk_size,task_id,type,task,correct_answer,agent_answer,reward,steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,episode_id,episode,question,stop_time
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Other,,September 2022,"""September 2022""",1.0,5,7077,354,7431,0.0056616,0.0011328,0.0067944,1758585773.9876108,,13.196256637573242,0.2,0.00013457139012245997,,17,Answer the following question:,"In which month and year was Hakyung Lee, the mother of the children whose bodies were found in a suitcase in New Zealand, arrested in South Korea?",1758585787.1838675
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Other,,"154,965","""164,999""",1.0,9,26660,580,27240,0.021328,0.001856,0.023184,1758585788.192421,,20.78405451774597,0.1111111111111111,3.671071953010279e-05,,18,Answer the following question:,"As of 31 March 2017, how many post offices does the Indian Postal Service have?",1758585808.9764755
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Sports,,57,,0.0,20,125953,1734,127687,0.10076240000000002,0.0055488,0.10631120000000002,1758585809.9929607,,95.93713712692261,0.0,0.0,,19,Answer the following question:,"Within plus or minus one minute, when was Isco given a yellow card in the Champions League semi-final between Real Madrid and Bayern in 2014?",1758585905.9300978
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Politics,,1985,"""1985""",1.0,6,10196,364,10560,0.0081568,0.0011648000000000001,0.009321600000000001,1758585906.952791,,14.156845808029175,0.16666666666666666,9.46969696969697e-05,,20,Answer the following question:,In which year was John B. Mortimer appointed a Judge of the High Court of Hong Kong?,1758585921.1096368
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Politics,,Cornelius Holmboe,"""Cornelius Holmboe""",1.0,7,14695,478,15173,0.011756,0.0015296,0.013285600000000002,1758585922.1247785,,15.689356327056885,0.14285714285714285,6.590654451987082e-05,,21,Answer the following question:,Who was Christopher Hornsrud's Minister of Justice and the Police when he formed his Labour Party cabinet in 1928?,1758585937.8141348
react-c2,gpt-4.1-mini,simple-qa-100,2,0,TV shows,,Arnold,"""Arnold""",1.0,11,36260,585,36845,0.029008000000000003,0.0018720000000000002,0.03088,1758585938.8205833,,24.87589120864868,0.09090909090909091,2.714072465734835e-05,,22,Answer the following question:,"On The Flintstones, what is the name of the character that delivers newspapers?",1758585963.6964746
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Music,,F Major,"""D major""",0.0,5,4395,336,4731,0.003516,0.0010752,0.0045912,1758585964.7072124,,13.051458597183228,0.0,0.0,,23,Answer the following question:,"In what key was ""I Offer My Life"" by Don Moen composed?",1758585977.758671
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Sports,,16 February 1994,"""16 February 1994""",1.0,5,7550,329,7879,0.00604,0.0010528,0.0070928,1758585978.7682617,,11.422497034072876,0.2,0.00012691965985531158,,24,Answer the following question:,"What day, month, and year was Eyþór Ingólfsson Melsteð born?",1758585990.1907587
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Politics,,28 August 1901.,"""August 28, 1901""",1.0,10,23257,600,23857,0.0186056,0.0019199999999999998,0.020525599999999998,1758585991.2046287,,22.439072132110596,0.1,4.191641866118959e-05,,25,Answer the following question:,"On what date (month, day, year) was politician George John Sandys promoted to Lieutenant?",1758586013.6437008
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Science and technology,,September 2015.,"""September 2015""",1.0,6,11211,543,11754,0.0089688,0.0017376,0.010706400000000001,1758586014.6518364,,14.707182168960571,0.16666666666666666,8.507742045261188e-05,,26,Answer the following question:,What were the month and year when Telegram announced that the app had 60 million active users and delivered 12 billion daily messages?,1758586029.3590186
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Other,, Dr. Lorne Warneke,"""Lorne Warneke""",1.0,5,7020,363,7383,0.005616,0.0011616,0.0067776,1758586030.369081,,13.116641521453857,0.2,0.00013544629554381688,,27,Answer the following question:,Who opened the first gender clinic in Canada at the Grey Nuns Community Hospital in 1996?,1758586043.4857225
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Other,,19 of July of 2023,"""19 July 2023""",1.0,5,7099,281,7380,0.005679200000000001,0.0008992000000000001,0.006578400000000001,1758586044.4981458,,10.598565340042114,0.2,0.00013550135501355014,,28,Answer the following question:,"What day, month, and year did the Christchurch, New Zealand, real estate agent Yanfei Bao go missing?",1758586055.0967112
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Other,,"May 26, 2011",,0.0,10,21398,671,22069,0.017118400000000002,0.0021472,0.0192656,1758586056.1130726,,22.346858739852905,0.0,0.0,"Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': True, 'severity': 'high'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'low'}}}}}",29,Answer the following question:,"On what day, month, and year did the Canadian Centre for Inquiry's Think Again! TV document one of Popoff's performances in Toronto?",1758586078.4599314
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Politics,,August 2011,"""August 2011""",1.0,7,14366,451,14817,0.011492800000000001,0.0014432000000000002,0.012936000000000001,1758586079.4684532,,16.24340558052063,0.14285714285714285,6.74900452183303e-05,,30,Answer the following question:,"What month and year did Anna Paola Concia, an Italian politician and LGBT rights activist, marry her wife, Ricarda Trautmann, in Frankfurt?",1758586095.7118587
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Music,,Stones Under Rushing Water,"""Stones Under Rushing Water""",1.0,4,4302,324,4626,0.0034416000000000004,0.0010368,0.0044784000000000004,1758586096.7211845,,10.528619527816772,0.25,0.00021616947686986597,,31,Answer the following question:,What Needtobreathe song is the first to feature Sara Watkins?,1758586107.249804
react-c2,gpt-4.1-mini,simple-qa-100,2,0,History,,"American Cancer Society, the American Public Health Association, the American Heart Association, and the National Tuberculosis Association","""The four health organizations that wrote to President John F. Kennedy calling for a National Commission on Smoking are the American Cancer Society, the American Heart Association, the National Tuberculosis Association, and the American Public Health Association.""",1.0,4,4221,368,4589,0.0033768,0.0011776,0.0045544,1758586108.2590451,,10.900370597839355,0.25,0.00021791239921551536,,32,Answer the following question:,What four health organizations wrote to President John F. Kennedy calling for a National Commission on Smoking?,1758586119.1594157
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Politics,,"Julio Corzo
","""Julio Corzo""",1.0,8,18095,492,18587,0.014476000000000001,0.0015744,0.0160504,1758586120.1662524,,17.561931848526,0.125,5.380104374024856e-05,,33,Answer the following question:,Who was Carlos Menem's first Minister of Social Assistance and Public Health?,1758586137.7281842
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Science and technology,,21 May 2009,"""November 2, 2009""",0.0,8,10963,680,11643,0.008770400000000001,0.0021760000000000004,0.010946400000000002,1758586138.7388728,,21.9519145488739,0.0,0.0,,34,Answer the following question:,"What was the date, month, and year when the Air Force Space Command allayed fears of GPS failure, saying, ""There's only a small risk we will not continue to exceed our performance standard""?",1758586160.6907873
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Science and technology,,10.1515/thli.2008.007,"""10.1515/THLI.2008.001""",0.0,8,15100,719,15819,0.01208,0.0023008,0.014380800000000001,1758586161.7004828,,21.377705812454224,0.0,0.0,,35,Answer the following question:,"What's the DOI of the paper ""Multidimensional Scaling and Other Techniques for Uncovering Universals?""",1758586183.0781887
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Politics,,444,"""444""",1.0,9,24219,667,24886,0.019375200000000002,0.0021344,0.021509600000000004,1758586184.087531,,24.95939612388611,0.1111111111111111,4.018323555412682e-05,,36,Answer the following question:,How many people in the First Chamber of the Reichstag voted in favor of the Enabling Act of 1933?,1758586209.0469272
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Art,,Beatrice,"""Beatrice""",1.0,6,10414,367,10781,0.0083312,0.0011744,0.0095056,1758586210.0558474,,13.227446794509888,0.16666666666666666,9.275577404693442e-05,,37,Answer the following question:,In which Nebraska city was painter Kathleen Gemberling Adkison born in 1917?,1758586223.2832942
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Politics,,Sindh.,"""Sindh""",1.0,8,22530,524,23054,0.018024000000000002,0.0016768000000000002,0.0197008,1758586224.2926717,,16.64858889579773,0.125,4.337642057777392e-05,,38,Answer the following question:,For which province of Pakistan was Ghulam Ishaq Khan (former Governor of the State Bank of Pakistan) appointed as the Home Secretary in the year 1956?,1758586240.9412606
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Politics,,Robert Smalls,"""Robert Smalls""",1.0,4,4366,257,4623,0.0034928000000000003,0.0008224,0.0043152,1758586241.9500644,,8.081232070922852,0.25,0.00021630975556997622,,39,Answer the following question:,The Republican Party of South Carolina was co-founded by which African American in 1867?,1758586250.0312965
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Politics,,"July 9, 2016",,0.0,20,76806,1431,78237,0.0614448,0.0045792,0.066024,1758586251.0446053,,51.455617904663086,0.0,0.0,,40,Answer the following question:,"What day, month, and year was Rosa Whitaker Day proclaimed by Rep. Charles Rangel?",1758586302.5002232
react-c2,gpt-4.1-mini,simple-qa-100,2,0,History,,1986,"""1986""",1.0,7,13825,462,14287,0.01106,0.0014784000000000002,0.0125384,1758586303.5133688,,14.520719766616821,0.14285714285714285,6.999370056694898e-05,,41,Answer the following question:,In what year did Deborah Rhode take over from Judith Brown as Director of the Clayman Institute for Gender Research?,1758586318.0340886
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Sports,,21 October 1978,"""21 October 1978""",1.0,5,6677,254,6931,0.0053416,0.0008128,0.0061544,1758586319.0585334,,10.235153913497925,0.2,0.00014427932477276007,,42,Answer the following question:,"What day, month, and year was Jackson Asiku, the Ugandan-Australian amateur flyweight and professional feather/super featherweight boxer, born?",1758586329.2936873
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Art,,February 2008,"""February 2008""",1.0,9,24755,628,25383,0.019804000000000002,0.0020096,0.021813600000000002,1758586330.3058827,,18.61996054649353,0.1111111111111111,3.939644644053106e-05,,43,Answer the following question:,"In what month and year was Anna Yuryevna Netrebko named ""People's Artist of Russia""?",1758586348.9258432
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Science and technology,,Terrence Sejnowski,"""Terrence Sejnowski""",1.0,8,14579,499,15078,0.0116632,0.0015968,0.013260000000000001,1758586349.9354844,,16.231070518493652,0.125,6.632179334129194e-05,,44,Answer the following question:,Who received the IEEE Frank Rosenblatt Award in 2013?,1758586366.166555
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Politics,, four,,0.0,20,140140,1786,141926,0.11211199999999999,0.0057152,0.11782719999999999,1758586367.1760423,,76.29176807403564,0.0,0.0,,45,Answer the following question:,How many times has the Pakistan People's Party emerged as the leading opposition party in Pakistan on a national level until 2022?,1758586443.4678104
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Art,,2018,"""2018""",1.0,7,14415,463,14878,0.011532,0.0014816,0.0130136,1758586444.4817188,,14.30414366722107,0.14285714285714285,6.721333512568894e-05,,46,Answer the following question:,In what year did fashion designer Mowalola Ogunlesi drop out of Central Saint Martins?,1758586458.7858624
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Geography,,1816,"""1816""",1.0,7,14737,382,15119,0.0117896,0.0012224000000000002,0.013012000000000001,1758586459.8062234,,13.10842490196228,0.14285714285714285,6.614194060453734e-05,,47,Answer the following question:,"In which year was the municipality of Motavita, Boyacá, Colombia, founded?",1758586472.9146483
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Science and technology,,Pople,"""Pople""",1.0,7,14858,422,15280,0.0118864,0.0013504,0.0132368,1758586473.9264686,,13.438576936721802,0.14285714285714285,6.544502617801048e-05,,48,Answer the following question:,What is the surname of the individual who won the Linus Pauling Award in 1977?,1758586487.3650455
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Art,,2006,"""The year when the Dior watch booth was dedicated to the Dior canework is not available in the provided sources.""",0.0,15,61631,1026,62657,0.0493048,0.0032832,0.052588,1758586488.3758495,,34.14180946350098,0.0,0.0,,49,Answer the following question:,What was the year when the Dior watch booth was dedicated to the Dior canework?,1758586522.517659
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Other,,3,"""3""",1.0,7,13819,393,14212,0.011055200000000001,0.0012576000000000002,0.012312800000000002,1758586523.529231,,13.077807188034058,0.14285714285714285,7.036307345904869e-05,,50,Answer the following question:,How many daughters did the mathematician Hsien-Chung Wang have?,1758586536.6070383
react-c2,gpt-4.1-mini,simple-qa-100,2,0,History,,Mahmud Hasan Deobandi.,"""Mahmud Hasan Deobandi""",1.0,18,95790,1257,97047,0.076632,0.004022400000000001,0.0806544,1758586537.6277025,,46.39984917640686,0.05555555555555555,1.0304285552361226e-05,,51,Answer the following question:,Who laid the foundation stone of Jamia Millia Islamia?,1758586584.0275517
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Science and technology,,80,"""80""",1.0,7,14087,405,14492,0.011269600000000001,0.001296,0.012565600000000001,1758586585.9350402,,16.405648469924927,0.14285714285714285,6.90035881865857e-05,,52,Answer the following question:,How old was the Brazilian physicist Cesar Lattes when he died?,1758586602.3406887
react-c2,gpt-4.1-mini,simple-qa-100,2,0,TV shows,, 25 April 2011,"""Human Planet first premiered on Discovery en Español in 2011, likely shortly after its original UK premiere on 13 January 2011.""",0.0,17,82648,1162,83810,0.06611840000000001,0.0037184,0.0698368,1758586603.3671763,,41.95189023017883,0.0,0.0,,53,Answer the following question:,"Which day, month, and year did the series Human Planet first premiere on Discovery en Español?",1758586645.3190665
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Science and technology,,May 2023.,"""May 2023""",1.0,4,4309,291,4600,0.0034472000000000005,0.0009312000000000001,0.004378400000000001,1758586646.3332772,,8.616739273071289,0.25,0.0002173913043478261,,54,Answer the following question:,What were the year and month the US Food and Drug Administration (FDA) approved the first RSV vaccines?,1758586654.9500165
react-c2,gpt-4.1-mini,simple-qa-100,2,0,TV shows,,"Episode 2: Gluten Free Ebola, Season eighteen","""Season 18, Episode 2, titled 'Gluten Free Ebola'""",1.0,7,16664,467,17131,0.013331200000000001,0.0014944000000000001,0.014825600000000001,1758586655.960665,,15.761626720428467,0.14285714285714285,5.837370848169984e-05,,55,Answer the following question:,In which episode and season of South Park does Aunt Jemima first appear? Give me the number and title.,1758586671.7222917
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Politics,,Jean-Baptiste Campenon,"""Jean-Baptiste Campenon""",1.0,10,32131,735,32866,0.0257048,0.002352,0.0280568,1758586672.7369494,,25.12626338005066,0.1,3.042658066086533e-05,,56,Answer the following question:,"Who was the Minister of War as part of Brisson's 1st Ministry, 6 April 1885 – 7 January 1886?",1758586697.8632128
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Video games,,"A Walk in Andante, 1:18","""A Walk in Andante, 1:18""",1.0,4,4426,247,4673,0.0035408,0.0007904,0.0043312,1758586698.872941,,8.24809718132019,0.25,0.00021399529210357372,,57,Answer the following question:,What is the name and length of the 12th song on the original Kingdom Hearts I soundtrack?,1758586707.1210382
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Geography,,5109 m,"""5200""",1.0,6,10345,316,10661,0.008276,0.0010112,0.0092872,1758586708.145366,,11.798436164855957,0.16666666666666666,9.379983116030391e-05,,58,Answer the following question:,What is the maximum depth of the Mediterranean Sea in meters?,1758586719.943802
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Science and technology,,6.9 millimetres,"""6.9 millimeters""",1.0,10,21207,847,22054,0.0169656,0.0027104,0.019676,1758586720.9604003,,24.65425968170166,0.1,4.534324839031468e-05,,59,Answer the following question:,"In July 2021, how much rainfall (in millimeters) was recorded in Al Ain due to cloud-seeding efforts?",1758586745.61466
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Sports,,Joshna Chinappa,"""Joshna Chinappa""",1.0,18,98156,1158,99314,0.0785248,0.0037056,0.08223040000000001,1758586746.6265469,,47.53802514076233,0.05555555555555555,1.006907384658759e-05,,60,Answer the following question:,Who won the 19th edition of the Women’s Asian Individual Squash Championships (AISC)-2017?,1758586794.164572
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Other,, Superboy-Prime,"""Superboy-Prime""",1.0,7,13564,379,13943,0.0108512,0.0012128,0.012064,1758586795.174252,,14.151561498641968,0.14285714285714285,7.172057663343613e-05,,61,Answer the following question:,Who killed Major Disaster?,1758586809.3258135
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Other,,50.,"""50""",1.0,2,1089,90,1179,0.0008711999999999999,0.000288,0.0011592,1758586810.3409698,,3.6714274883270264,0.5,0.0008481764206955047,,62,Answer the following question:,"How old was Fatima Sydow, the famous Cape Malay chef, when she passed away?",1758586814.0123973
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Science and technology,,1915,"""1915""",1.0,5,6737,408,7145,0.0053896000000000005,0.0013056,0.0066952,1758586815.0208266,,11.934617757797241,0.2,0.00013995801259622114,,63,Answer the following question:,"In what year did Russian mathematician Pavel Sergeevich Aleksandrov prove his first important result, namely that every non-denumerable Borel set contains a perfect subset?",1758586826.9554443
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Geography,,1840,"""1847""",0.0,9,25120,474,25594,0.020096000000000003,0.0015168,0.0216128,1758586827.968133,,18.93488049507141,0.0,0.0,,64,Answer the following question:,"What year was the municipality of Turbo, Antioquia, Colombia, founded?",1758586846.9030135
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Science and technology,,April 2022,,0.0,20,85186,1301,86487,0.0681488,0.004163200000000001,0.072312,1758586847.9235713,,55.63558268547058,0.0,0.0,,65,Answer the following question:,"What were the month and year when WhatsApp announced updated plans to roll out a Communities feature allowing several group chats to exist in a shared space, getting unified notifications, and opening up smaller discussion groups?",1758586903.559154
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Geography,,2.61%,"""1.42%""",0.0,14,59764,967,60731,0.0478112,0.0030944,0.050905599999999995,1758586904.5690677,,37.06773781776428,0.0,0.0,,66,Answer the following question:,"According to the 2011 Nepal census, what percentage of the population of Nepal speaks Urdu?",1758586941.6368055
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Art,,Chris Frazer Smith,"""Chris Frazer Smith""",1.0,16,67520,935,68455,0.054016,0.002992,0.057008,1758586942.6547544,,39.97235107421875,0.0625,1.4608136732159813e-05,,67,Answer the following question:,"Who won the International Photography Awards' ""International Photographer of the Year"" award in 2003?",1758586982.6271055
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Music,,2002.,"""1985""",0.0,20,123463,1435,124898,0.09877040000000001,0.004592000000000001,0.10336240000000001,1758586983.6371691,,70.96909761428833,0.0,0.0,,68,Answer the following question:,In what year was Pablo Casals inducted into the Classical Music Hall of Fame?,1758587054.6062667
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Geography,,1800,"""1800""",1.0,8,19562,428,19990,0.0156496,0.0013696000000000001,0.017019199999999998,1758587055.6142807,,16.422730207443237,0.125,5.002501250625313e-05,,69,Answer the following question:,"In which year was the municipality of Sonsón, Antioquia, Colombia, founded?",1758587072.037011
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Science and technology,,Linus Pauling,"""Linus Pauling""",1.0,14,58462,902,59364,0.0467696,0.0028864000000000003,0.049656,1758587073.0541184,,33.09877586364746,0.07142857142857142,1.6845226062933766e-05,,70,Answer the following question:,Which scientist received the Roebling Medal the year after Max Hutchinson Hey received his?,1758587106.1528943
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Art,,The Ecstasy of St. Kara,"""Norma""",0.0,7,14923,481,15404,0.011938400000000002,0.0015392000000000001,0.013477600000000003,1758587107.1684413,,15.937652111053467,0.0,0.0,,71,Answer the following question:,What is the full name of the solo exhibition Kara Walker had in 2016?,1758587123.1060934
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Art,,1964,"""1964""",1.0,4,3783,221,4004,0.0030264000000000003,0.0007072000000000001,0.0037336,1758587124.12542,,8.372965574264526,0.25,0.00024975024975024975,,72,Answer the following question:,In what year was the Cunningham Dance Foundation established to support the Merce Cunningham Dance Company?,1758587132.4983857
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Science and technology,,British,"""American""",0.0,15,74295,1082,75377,0.059436,0.0034624000000000005,0.06289840000000001,1758587133.5139132,,35.484192848205566,0.0,0.0,,73,Answer the following question:,What nationality is the engineer who financed Gaulard and his development of a transformer?,1758587168.998106
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Music,,May 10 2023,"""June 21, 2023""",0.0,18,105394,1438,106832,0.0843152,0.0046016,0.0889168,1758587170.0248225,,57.057440757751465,0.0,0.0,,74,Answer the following question:,"What month, day, and year did Laura Toggs and her husband Peter Toganivalu, founders and global pastors of the youth ministry group Hillsong Young & Free, announce to the church that they were leaving Hillsong?",1758587227.0822632
react-c2,gpt-4.1-mini,simple-qa-100,2,0,Geography,,Soreng,"""Soreng""",1.0,5,5381,335,5716,0.0043048,0.001072,0.0053768,1758587228.0990176,,43.84334135055542,0.2,0.0001749475157452764,,75,Answer the following question:,"What is the name of the district with the Regional Transport Office (RTO) code SK-06 in Sikkim, India?",1758587271.942359
