step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
11,,"I have returned to the corridor, so I should try going south this time to explore a new area.",go south,,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a raw purple potato, a raw yellow potato and a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.",Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a raw purple potato, a raw yellow potato and a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.","You are carrying: a banana, a red onion, a red hot pepper and a white onion.",0 of 17,0.0,False,
12,,I should examine the cookbook on the counter to find the recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
carrot
  purple potato
  block of cheese
  red potato
  pork chop

Directions:
chop the carrot
  fry the carrot
  dice the purple potato
  grill the purple potato
  chop the block of cheese
  grill the block of cheese
  dice the red potato
  fry the red potato
  slice the pork chop
  roast the pork chop
  prepare meal",Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a raw purple potato, a raw yellow potato and a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.","You are carrying: a banana, a red onion, a red hot pepper and a white onion.",0 of 17,0.0,False,
13,,"I need to gather the ingredients from the recipe: carrot, purple potato, block of cheese, red potato, and pork chop. I already see a purple potato and red potato on the counter, so I should take them first.",take purple potato from counter,,"You take the purple potato from the counter.



Your score has just gone up by one point.",Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a raw yellow potato and a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.","You are carrying: a raw purple potato, a banana, a red onion, a red hot pepper and a white onion.",1 of 17,0.058823529411764705,False,
14,,I should take the red potato from the counter next to have more ingredients for the recipe.,take red potato from counter,,You can't see any such thing.,Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a raw yellow potato and a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.","You are carrying: a raw purple potato, a banana, a red onion, a red hot pepper and a white onion.",1 of 17,0.058823529411764705,False,
15,,"The red potato is not on the counter, but there is a raw yellow potato. I should take the raw yellow potato instead.",take yellow potato from counter,,You're carrying too many things already.,Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a raw yellow potato and a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.","You are carrying: a raw purple potato, a banana, a red onion, a red hot pepper and a white onion.",1 of 17,0.058823529411764705,False,
16,,"I am carrying too many items, so I should drop the banana to free up space for the yellow potato.",drop banana,,You drop the banana on the ground.,Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a raw yellow potato and a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.

There is a banana on the floor.","You are carrying: a raw purple potato, a red onion, a red hot pepper and a white onion.",1 of 17,0.058823529411764705,False,
17,,"Now that I have space, I should take the raw yellow potato from the counter.",take yellow potato from counter,,You take the yellow potato from the counter.,Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.

There is a banana on the floor.","You are carrying: a raw yellow potato, a raw purple potato, a red onion, a red hot pepper and a white onion.",1 of 17,0.058823529411764705,False,
18,,"I need to find the carrot, block of cheese, and pork chop to complete the recipe ingredients. I should check the fridge for these items.",open fridge,,"You open the fridge, revealing a block of cheese and a raw pork chop.",Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. The fridge contains a block of cheese and a raw pork chop. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.

There is a banana on the floor.","You are carrying: a raw yellow potato, a raw purple potato, a red onion, a red hot pepper and a white onion.",1 of 17,0.058823529411764705,False,
19,,I should take the block of cheese and the raw pork chop from the fridge to have all the ingredients except the carrot.,take block of cheese from fridge,,You're carrying too many things already.,Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. The fridge contains a block of cheese and a raw pork chop. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.

There is a banana on the floor.","You are carrying: a raw yellow potato, a raw purple potato, a red onion, a red hot pepper and a white onion.",1 of 17,0.058823529411764705,False,
20,,"I am carrying too many items, so I should drop the red onion to free up space for the block of cheese.",drop red onion,,You drop the red onion on the ground.,Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. The fridge contains a block of cheese and a raw pork chop. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.

There is a red onion and a banana on the floor.","You are carrying: a raw yellow potato, a raw purple potato, a red hot pepper and a white onion.",1 of 17,0.058823529411764705,False,
21,,I should take the block of cheese from the fridge now that I have space.,take block of cheese from fridge,,"You take the block of cheese from the fridge.



Your score has just gone up by one point.",Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. The fridge contains a raw pork chop. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.

There is a red onion and a banana on the floor.","You are carrying: a block of cheese, a raw yellow potato, a raw purple potato, a red hot pepper and a white onion.",2 of 17,0.11764705882352941,False,
22,,"I still need to take the raw pork chop from the fridge, but I am carrying too many items. I should drop the red hot pepper to free space.",drop red hot pepper,,You drop the red hot pepper on the ground.,Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. The fridge contains a raw pork chop. You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.

There is a red hot pepper, a red onion and a banana on the floor.","You are carrying: a block of cheese, a raw yellow potato, a raw purple potato and a white onion.",2 of 17,0.11764705882352941,False,
23,,I should take the raw pork chop from the fridge now that I have space.,take raw pork chop from fridge,,"You take the pork chop from the fridge.



Your score has just gone up by one point.",Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. The fridge is empty, what a horrible day! You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.

There is a red hot pepper, a red onion and a banana on the floor.","You are carrying: a raw pork chop, a block of cheese, a raw yellow potato, a raw purple potato and a white onion.",3 of 17,0.17647058823529413,False,
24,,I still need a carrot for the recipe. I should go back to the garden to get the carrot.,go north,,"You arrive in a corridor. A typical kind of place. You can barely contain your excitement.



There is an open screen door leading east. You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. There is an exit to the west. Don't worry, there is no door.",Corridor,"You arrive in a corridor. A typical kind of place. You can barely contain your excitement.



There is an open screen door leading east. You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. There is an exit to the west. Don't worry, there is no door.","You are carrying: a raw pork chop, a block of cheese, a raw yellow potato, a raw purple potato and a white onion.",3 of 17,0.17647058823529413,False,
25,,I should go east through the open screen door to return to the backyard.,go east,,"You are in a backyard. An usual kind of place.

You see a patio table. You wonder idly who left that here. The patio table appears to be empty. You make out a patio chair. But there isn't a thing on it. You can make out a BBQ.

There is a closed wooden door leading south. There is an open screen door leading west. There is an exit to the north.",Backyard,"You are in a backyard. An usual kind of place.

You see a patio table. You wonder idly who left that here. The patio table appears to be empty. You make out a patio chair. But there isn't a thing on it. You can make out a BBQ.

There is a closed wooden door leading south. There is an open screen door leading west. There is an exit to the north.","You are carrying: a raw pork chop, a block of cheese, a raw yellow potato, a raw purple potato and a white onion.",3 of 17,0.17647058823529413,False,
26,,I should go north from the backyard to reach the garden where the carrot is.,go north,,"You find yourself in a garden. An ordinary one. You can barely contain your excitement.



There is an exit to the south.

There is an orange bell pepper, a carrot, a raw red potato, a yellow bell pepper and a red apple on the floor.",Garden,"You find yourself in a garden. An ordinary one. You can barely contain your excitement.



There is an exit to the south.

There is an orange bell pepper, a carrot, a raw red potato, a yellow bell pepper and a red apple on the floor.","You are carrying: a raw pork chop, a block of cheese, a raw yellow potato, a raw purple potato and a white onion.",3 of 17,0.17647058823529413,False,
27,,I should take the carrot from the floor in the garden to complete the ingredients for the recipe.,take carrot from floor,,You're carrying too many things already.,Garden,"You find yourself in a garden. An ordinary one. You can barely contain your excitement.



There is an exit to the south.

There is an orange bell pepper, a carrot, a raw red potato, a yellow bell pepper and a red apple on the floor.","You are carrying: a raw pork chop, a block of cheese, a raw yellow potato, a raw purple potato and a white onion.",3 of 17,0.17647058823529413,False,
28,,"I am carrying too many items, so I should drop the white onion to free up space for the carrot.",drop white onion,,You drop the white onion on the ground.,Garden,"You find yourself in a garden. An ordinary one. You can barely contain your excitement.



There is an exit to the south.

There is a white onion, an orange bell pepper, a carrot, a raw red potato, a yellow bell pepper and a red apple on the floor.","You are carrying: a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",3 of 17,0.17647058823529413,False,
29,,"Now that I have space, I should take the carrot from the floor.",take carrot from floor,,"You pick up the carrot from the ground.



Your score has just gone up by one point.",Garden,"You find yourself in a garden. An ordinary one. You can barely contain your excitement.



There is an exit to the south.

There is a white onion, an orange bell pepper, a raw red potato, a yellow bell pepper and a red apple on the floor.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
30,,I have all the ingredients for the recipe. I should take the knife from the table in the kitchen to prepare the meal.,go south,,"You are in a backyard. An usual kind of place.

You see a patio table. You wonder idly who left that here. The patio table appears to be empty. You make out a patio chair. But there isn't a thing on it. You can make out a BBQ.

There is a closed wooden door leading south. There is an open screen door leading west. There is an exit to the north.",Backyard,"You are in a backyard. An usual kind of place.

You see a patio table. You wonder idly who left that here. The patio table appears to be empty. You make out a patio chair. But there isn't a thing on it. You can make out a BBQ.

There is a closed wooden door leading south. There is an open screen door leading west. There is an exit to the north.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
31,,I should go west through the open screen door to return to the kitchen where the knife is on the table.,go west,,"You arrive in a corridor. A typical kind of place. You can barely contain your excitement.



There is an open screen door leading east. You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. There is an exit to the west. Don't worry, there is no door.",Corridor,"You arrive in a corridor. A typical kind of place. You can barely contain your excitement.



There is an open screen door leading east. You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. There is an exit to the west. Don't worry, there is no door.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
32,,I should go east through the open screen door to enter the kitchen.,go east,,"You are in a backyard. An usual kind of place.

You see a patio table. You wonder idly who left that here. The patio table appears to be empty. You make out a patio chair. But there isn't a thing on it. You can make out a BBQ.

There is a closed wooden door leading south. There is an open screen door leading west. There is an exit to the north.",Backyard,"You are in a backyard. An usual kind of place.

You see a patio table. You wonder idly who left that here. The patio table appears to be empty. You make out a patio chair. But there isn't a thing on it. You can make out a BBQ.

There is a closed wooden door leading south. There is an open screen door leading west. There is an exit to the north.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
33,,I mistakenly went east instead of west. I should go west through the open screen door to reach the kitchen.,go west,,"You arrive in a corridor. A typical kind of place. You can barely contain your excitement.



There is an open screen door leading east. You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. There is an exit to the west. Don't worry, there is no door.",Corridor,"You arrive in a corridor. A typical kind of place. You can barely contain your excitement.



There is an open screen door leading east. You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. There is an exit to the west. Don't worry, there is no door.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
34,,I should go west in the corridor to enter the kitchen.,go west,,"You are in a bedroom.

You make out a bed. But there isn't a thing on it.

You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the north.",Bedroom,"You are in a bedroom.

You make out a bed. But there isn't a thing on it.

You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the north.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
35,,"The bedroom is not the kitchen, so I should go east to explore further.",go east,,"You arrive in a corridor. A typical kind of place. You can barely contain your excitement.



There is an open screen door leading east. You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. There is an exit to the west. Don't worry, there is no door.",Corridor,"You arrive in a corridor. A typical kind of place. You can barely contain your excitement.



There is an open screen door leading east. You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. There is an exit to the west. Don't worry, there is no door.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
36,,I should go north in the corridor to find the kitchen.,go north,,"You find yourself in a bathroom. A normal one. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can make out a toilet. The toilet is white. Looks like someone's already been here and taken everything off it, though.

You don't like doors? Why not try going south, that entranceway is not blocked by one.",Bathroom,"You find yourself in a bathroom. A normal one. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You can make out a toilet. The toilet is white. Looks like someone's already been here and taken everything off it, though.

You don't like doors? Why not try going south, that entranceway is not blocked by one.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
37,,"The bathroom is not the kitchen, so I should go back south to the corridor and try another direction.",go south,,"You arrive in a corridor. A typical kind of place. You can barely contain your excitement.



There is an open screen door leading east. You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. There is an exit to the west. Don't worry, there is no door.",Corridor,"You arrive in a corridor. A typical kind of place. You can barely contain your excitement.



There is an open screen door leading east. You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. There is an exit to the west. Don't worry, there is no door.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
38,,I should go west in the corridor to find the kitchen.,go west,,"You are in a bedroom.

You make out a bed. But there isn't a thing on it.

You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the north.",Bedroom,"You are in a bedroom.

You make out a bed. But there isn't a thing on it.

You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the north.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
39,,"The bedroom is not the kitchen, so I should go north to explore further.",go north,,"You find yourself in a livingroom. A typical kind of place.

You see a sofa. But the thing is empty.

There is a closed front door leading west. You need an exit without a door? You should try going south.",Livingroom,"You find yourself in a livingroom. A typical kind of place.

You see a sofa. But the thing is empty.

There is a closed front door leading west. You need an exit without a door? You should try going south.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
40,,"The living room is not the kitchen, so I should go south to return to the bedroom and try another path.",go south,,"You are in a bedroom.

You make out a bed. But there isn't a thing on it.

You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the north.",Bedroom,"You are in a bedroom.

You make out a bed. But there isn't a thing on it.

You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the north.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
41,,I should go east from the bedroom to explore a new area that might lead to the kitchen.,go east,,"You arrive in a corridor. A typical kind of place. You can barely contain your excitement.



There is an open screen door leading east. You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. There is an exit to the west. Don't worry, there is no door.",Corridor,"You arrive in a corridor. A typical kind of place. You can barely contain your excitement.



There is an open screen door leading east. You don't like doors? Why not try going north, that entranceway is not blocked by one. There is an exit to the south. There is an exit to the west. Don't worry, there is no door.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
42,,I should go south in the corridor to explore a new area.,go south,,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. The fridge is empty, what a horrible day! You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.

There is a red hot pepper, a red onion and a banana on the floor.",Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. The fridge is empty, what a horrible day! You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.

There is a red hot pepper, a red onion and a banana on the floor.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
43,,I should take the knife from the table to prepare the meal.,take knife from table,,You're carrying too many things already.,Kitchen,"You've just shown up in a kitchen. You start to take note of what's in the room.

You can make out a fridge. You wonder idly who left that here. The fridge is empty, what a horrible day! You smell a fine smell, and follow it to an oven. Huh, weird. Were you looking for a table? Because look over there, it's a table. You see a knife on the table. Wow! Just like in the movies! Oh wow! Is that what I think it is? It is! It's a counter. On the counter you make out a cookbook. You scan the room, seeing a stove. But there isn't a thing on it.

There is a closed frosted-glass door leading west. There is an exit to the north. Don't worry, there is no door.

There is a red hot pepper, a red onion and a banana on the floor.","You are carrying: a carrot, a raw pork chop, a block of cheese, a raw yellow potato and a raw purple potato.",4 of 17,0.23529411764705882,False,
