step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
10,,"Since I cannot go north, I will try going east from the laundry place.",go east,,"-= Workshop =-
You've just walked into a workshop.

You rest your hand against a wall, but you miss the wall and fall onto a chair. However, the chair, like an empty chair, has nothing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unguarded exit to the west.",Workshop,"You've just walked into a workshop.

You rest your hand against a wall, but you miss the wall and fall onto a chair. However, the chair, like an empty chair, has nothing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
11,,I should go west from the workshop.,go west,,"-= Laundry Place =-
Well, here we are in a laundry place.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Laundry Place,"Well, here we are in a laundry place.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
12,,I should go south from the laundry place.,go south,,"-= Pantry =-
You arrive in a pantry. An usual kind of place. Let's see what's in here.



There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You need an unguarded exit? You should try going west.",Pantry,"You arrive in a pantry. An usual kind of place. Let's see what's in here.



There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
13,,I should go south from the pantry.,go south,,"-= Salon =-
You arrive in a salon. A standard one.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a dresser. A dresser... Is that really what you were looking for? What a letdown! The dresser is empty!

There is an unblocked exit to the east. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",Salon,"You arrive in a salon. A standard one.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a dresser. A dresser... Is that really what you were looking for? What a letdown! The dresser is empty!

There is an unblocked exit to the east. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
14,,I should go west from the salon.,go west,,"-= Cubicle =-
You are in a cubicle. A typical one.



You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unguarded.",Cubicle,"You are in a cubicle. A typical one.



You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
15,,I should go north from the cubicle.,go north,,"-= Recreation Zone =-
If you're wondering why everything seems so standard all of a sudden, it's because you've just sauntered into the recreation zone. Let's see what's in here.

You can make out a portmanteau. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting.

You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded.",Recreation Zone,"If you're wondering why everything seems so standard all of a sudden, it's because you've just sauntered into the recreation zone. Let's see what's in here.

You can make out a portmanteau. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting.

You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
16,,I should go east from the recreation zone.,go east,,"-= Pantry =-
You arrive in a pantry. An usual kind of place. Let's see what's in here.



There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You need an unguarded exit? You should try going west.",Pantry,"You arrive in a pantry. An usual kind of place. Let's see what's in here.



There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
17,,I should go north from the pantry.,go north,,"-= Laundry Place =-
Well, here we are in a laundry place.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Laundry Place,"Well, here we are in a laundry place.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
18,,I should go east from the laundry place.,go east,,"-= Workshop =-
You've just walked into a workshop.

You rest your hand against a wall, but you miss the wall and fall onto a chair. However, the chair, like an empty chair, has nothing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unguarded exit to the west.",Workshop,"You've just walked into a workshop.

You rest your hand against a wall, but you miss the wall and fall onto a chair. However, the chair, like an empty chair, has nothing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
19,,I should go east from the workshop.,go east,,"-= Kitchenette =-
You arrive in a kitchenette. A standard one.

You see a freezer. Huh, weird. You see a platter. You wonder idly who left that here. But there isn't a thing on it.

There is an unguarded exit to the east. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",Kitchenette,"You arrive in a kitchenette. A standard one.

You see a freezer. Huh, weird. You see a platter. You wonder idly who left that here. But there isn't a thing on it.

There is an unguarded exit to the east. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
20,,I should go south from the kitchenette.,go south,,"-= Vault =-
You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Vault,"You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
21,,I should go west from the vault.,go west,,"-= Steam Room =-
You arrive in a steam room. An usual kind of place.

You can make out an opened drawer. What a letdown! The drawer is empty! If you haven't noticed it already, there seems to be something there by the wall, it's a table. The table is typical. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the table. You scan the room for a rack, and you find a rack. The rack is typical. Unfortunately, there isn't a thing on it.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Steam Room,"You arrive in a steam room. An usual kind of place.

You can make out an opened drawer. What a letdown! The drawer is empty! If you haven't noticed it already, there seems to be something there by the wall, it's a table. The table is typical. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the table. You scan the room for a rack, and you find a rack. The rack is typical. Unfortunately, there isn't a thing on it.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
22,,I should go north from the steam room.,go north,,"-= Workshop =-
You've just walked into a workshop.

You rest your hand against a wall, but you miss the wall and fall onto a chair. However, the chair, like an empty chair, has nothing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unguarded exit to the west.",Workshop,"You've just walked into a workshop.

You rest your hand against a wall, but you miss the wall and fall onto a chair. However, the chair, like an empty chair, has nothing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
23,,I should go south from the workshop.,go south,,"-= Steam Room =-
You arrive in a steam room. An usual kind of place.

You can make out an opened drawer. What a letdown! The drawer is empty! If you haven't noticed it already, there seems to be something there by the wall, it's a table. The table is typical. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the table. You scan the room for a rack, and you find a rack. The rack is typical. Unfortunately, there isn't a thing on it.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Steam Room,"You arrive in a steam room. An usual kind of place.

You can make out an opened drawer. What a letdown! The drawer is empty! If you haven't noticed it already, there seems to be something there by the wall, it's a table. The table is typical. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the table. You scan the room for a rack, and you find a rack. The rack is typical. Unfortunately, there isn't a thing on it.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
24,,I should go east from the steam room.,go east,,"-= Vault =-
You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Vault,"You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
25,,I should go south from the vault.,go south,,"-= Closet =-
You've entered a closet. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a locked chest. You can see a case.

You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",Closet,"You've entered a closet. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a locked chest. You can see a case.

You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
26,,I should examine the case in the closet to see if it contains anything useful.,examine case,,"The case looks strong, and impossible to destroy. You can't see inside it because the lid's in your way.",Closet,"You've entered a closet. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a locked chest. You can see a case.

You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
27,,I should try to open the locked chest in the closet.,open locked chest,,You can't see any such thing.,Closet,"You've entered a closet. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a locked chest. You can see a case.

You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
28,,"The chest is locked and I don't have a key, so I should try going north from the closet.",go north,,"-= Vault =-
You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Vault,"You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
29,,I should go north from the vault.,go north,,"-= Kitchenette =-
You arrive in a kitchenette. A standard one.

You see a freezer. Huh, weird. You see a platter. You wonder idly who left that here. But there isn't a thing on it.

There is an unguarded exit to the east. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",Kitchenette,"You arrive in a kitchenette. A standard one.

You see a freezer. Huh, weird. You see a platter. You wonder idly who left that here. But there isn't a thing on it.

There is an unguarded exit to the east. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
30,,I should go east from the kitchenette.,go east,,"-= Chamber =-
You've just walked into a chamber. You begin to take stock of what's here.



You don't like doors? Why not try going west, that entranceway is unguarded.",Chamber,"You've just walked into a chamber. You begin to take stock of what's here.



You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
31,,I should go west from the chamber.,go west,,"-= Kitchenette =-
You arrive in a kitchenette. A standard one.

You see a freezer. Huh, weird. You see a platter. You wonder idly who left that here. But there isn't a thing on it.

There is an unguarded exit to the east. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",Kitchenette,"You arrive in a kitchenette. A standard one.

You see a freezer. Huh, weird. You see a platter. You wonder idly who left that here. But there isn't a thing on it.

There is an unguarded exit to the east. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
32,,I should go south from the kitchenette.,go south,,"-= Vault =-
You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Vault,"You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
33,,I should go west from the vault.,go west,,"-= Steam Room =-
You arrive in a steam room. An usual kind of place.

You can make out an opened drawer. What a letdown! The drawer is empty! If you haven't noticed it already, there seems to be something there by the wall, it's a table. The table is typical. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the table. You scan the room for a rack, and you find a rack. The rack is typical. Unfortunately, there isn't a thing on it.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Steam Room,"You arrive in a steam room. An usual kind of place.

You can make out an opened drawer. What a letdown! The drawer is empty! If you haven't noticed it already, there seems to be something there by the wall, it's a table. The table is typical. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the table. You scan the room for a rack, and you find a rack. The rack is typical. Unfortunately, there isn't a thing on it.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
34,,I should go north from the steam room.,go north,,"-= Workshop =-
You've just walked into a workshop.

You rest your hand against a wall, but you miss the wall and fall onto a chair. However, the chair, like an empty chair, has nothing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unguarded exit to the west.",Workshop,"You've just walked into a workshop.

You rest your hand against a wall, but you miss the wall and fall onto a chair. However, the chair, like an empty chair, has nothing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
35,,I should go east from the workshop.,go east,,"-= Kitchenette =-
You arrive in a kitchenette. A standard one.

You see a freezer. Huh, weird. You see a platter. You wonder idly who left that here. But there isn't a thing on it.

There is an unguarded exit to the east. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",Kitchenette,"You arrive in a kitchenette. A standard one.

You see a freezer. Huh, weird. You see a platter. You wonder idly who left that here. But there isn't a thing on it.

There is an unguarded exit to the east. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
36,,I should go south from the kitchenette.,go south,,"-= Vault =-
You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Vault,"You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
37,,I should go west from the vault.,go west,,"-= Steam Room =-
You arrive in a steam room. An usual kind of place.

You can make out an opened drawer. What a letdown! The drawer is empty! If you haven't noticed it already, there seems to be something there by the wall, it's a table. The table is typical. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the table. You scan the room for a rack, and you find a rack. The rack is typical. Unfortunately, there isn't a thing on it.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Steam Room,"You arrive in a steam room. An usual kind of place.

You can make out an opened drawer. What a letdown! The drawer is empty! If you haven't noticed it already, there seems to be something there by the wall, it's a table. The table is typical. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the table. You scan the room for a rack, and you find a rack. The rack is typical. Unfortunately, there isn't a thing on it.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
38,,I should go north from the steam room.,go north,,"-= Workshop =-
You've just walked into a workshop.

You rest your hand against a wall, but you miss the wall and fall onto a chair. However, the chair, like an empty chair, has nothing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unguarded exit to the west.",Workshop,"You've just walked into a workshop.

You rest your hand against a wall, but you miss the wall and fall onto a chair. However, the chair, like an empty chair, has nothing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
39,,I should go south from the workshop.,go south,,"-= Steam Room =-
You arrive in a steam room. An usual kind of place.

You can make out an opened drawer. What a letdown! The drawer is empty! If you haven't noticed it already, there seems to be something there by the wall, it's a table. The table is typical. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the table. You scan the room for a rack, and you find a rack. The rack is typical. Unfortunately, there isn't a thing on it.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Steam Room,"You arrive in a steam room. An usual kind of place.

You can make out an opened drawer. What a letdown! The drawer is empty! If you haven't noticed it already, there seems to be something there by the wall, it's a table. The table is typical. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the table. You scan the room for a rack, and you find a rack. The rack is typical. Unfortunately, there isn't a thing on it.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
40,,I should go east from the steam room.,go east,,"-= Vault =-
You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Vault,"You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
41,,I should go south from the vault.,go south,,"-= Closet =-
You've entered a closet. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a locked chest. You can see a case.

You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",Closet,"You've entered a closet. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a locked chest. You can see a case.

You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
42,,I should try to go east from the closet.,go east,,"-= Scullery =-
You are in a scullery. An usual kind of place. You begin looking for stuff.

You see a closed cabinet.

You don't like doors? Why not try going west, that entranceway is unblocked.",Scullery,"You are in a scullery. An usual kind of place. You begin looking for stuff.

You see a closed cabinet.

You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
43,,I should open the closed cabinet in the scullery.,open cabinet,,You open the cabinet.,Scullery,"You are in a scullery. An usual kind of place. You begin looking for stuff.

You see an opened cabinet. The cabinet is empty! This is the worst thing that could possibly happen, ever!

You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
44,,"Since the cabinet is empty, I should go west from the scullery.",go west,,"-= Closet =-
You've entered a closet. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a locked chest. You can see a case.

You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",Closet,"You've entered a closet. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a locked chest. You can see a case.

You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
45,,I should go north from the closet.,go north,,"-= Vault =-
You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Vault,"You are in a vault. An usual one.

You can see a toolbox. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
46,,I should go north from the vault.,go north,,"-= Kitchenette =-
You arrive in a kitchenette. A standard one.

You see a freezer. Huh, weird. You see a platter. You wonder idly who left that here. But there isn't a thing on it.

There is an unguarded exit to the east. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",Kitchenette,"You arrive in a kitchenette. A standard one.

You see a freezer. Huh, weird. You see a platter. You wonder idly who left that here. But there isn't a thing on it.

There is an unguarded exit to the east. You need an unguarded exit? You should try going south. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
47,,I should go east from the kitchenette.,go east,,"-= Chamber =-
You've just walked into a chamber. You begin to take stock of what's here.



You don't like doors? Why not try going west, that entranceway is unguarded.",Chamber,"You've just walked into a chamber. You begin to take stock of what's here.



You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
