agent_name,model_name,eval_name,tasks,successes,failures,errors,accuracy,total_reward,total_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,total_time,avg_reward_per_task,avg_reward_per_step,avg_reward_per_token
baseline-old,gpt-4.1-mini,tw-treasure-2,10,10,0,0,1.0,10.0,57,101469,1116,102585,0.0811751999999999,0.0035712,0.0847464,152.93994665145874,1.0,0.175438596491228,9.748013842179656e-05
baseline-old,gpt-4.1-mini,tw-treasure-3,10,8,0,0,0.8,8.0,125,272989,2467,275456,0.2183911999999999,0.0078944,0.2262856,322.4229037761688,0.8,0.064,2.904275092936803e-05
memory-v1,gpt-4.1-mini,tw-coin-1,10,2,0,0,0.2,2.0,689,2340001,80187,2420188,1.8720008,0.2565984,2.1285992,2777.033589839936,0.2,0.0029027576197387,8.263820827142354e-07
memory-v1,gpt-4.1-mini,tw-coin-2,10,1,0,0,0.1,1.0,680,2151765,39049,2190814,1.7214120000000004,0.1249568,1.8463688,2267.039521932602,0.1,0.0014705882352941,4.564513463945365e-07
memory-v1,gpt-4.1-mini,tw-coin-3,10,1,0,0,0.1,1.0,710,2278158,41722,2319880,1.8225264,0.1335104,1.9560368,2485.024099349976,0.1,0.0014084507042253,4.310567787989034e-07
memory-v1,gpt-4.1-mini,tw-cooking-1,10,7,0,0,0.7,8.200000000000001,84,219429,5419,224848,0.1755432,0.0173408,0.192884,302.016149520874,0.8200000000000001,0.0976190476190476,3.646908133494628e-05
memory-v1,gpt-4.1-mini,tw-cooking-2,10,0,0,0,0.0,4.5508591898297786,287,875505,23003,898508,0.7004040000000001,0.0736096,0.7740136000000001,837.8535768985748,0.4550859189829778,0.015856652229372,5.06490670069691e-06
memory-v1,gpt-4.1-mini,tw-cooking-3,10,0,0,0,0.0,3.716386554621848,691,2326914,62079,2388993,1.8615312,0.1986528,2.0601840000000005,2691.121246576309,0.3716386554621848,0.005378272872101,1.5556289008054224e-06
memory-v1,gpt-4.1-mini,tw-simple-1,10,5,0,0,0.5,7.4,164,458239,12741,470980,0.3665912,0.0407712,0.4073624,687.0097036361694,0.74,0.0451219512195122,1.5711919826744234e-05
memory-v1,gpt-4.1-mini,tw-treasure-1,10,10,0,0,1.0,10.0,30,54626,1771,56397,0.0437008,0.0056672,0.0493679999999999,52.68221378326416,1.0,0.3333333333333333,0.0001773143961558
memory-v1,gpt-4.1-mini,tw-treasure-2,10,10,0,0,1.0,10.0,55,120281,3509,123790,0.0962248,0.0112288,0.1074536,83.02765440940857,1.0,0.1818181818181818,8.078196946441554e-05
memory-v1,gpt-4.1-mini,tw-treasure-3,10,7,0,0,0.7,7.0,134,358280,7917,366197,0.286624,0.0253344,0.3119584,403.3929302692413,0.7,0.0522388059701492,1.9115394173081703e-05
memory-v2,gpt-4.1-mini,tw-coin-1,10,1,0,0,0.1,1.0,710,3094807,229342,3324149,2.4758456,0.7338944000000001,3.20974,4179.846101760864,0.1,0.0014084507042253522,3.0082887379597006e-07
memory-v2,gpt-4.1-mini,tw-coin-2,10,1,0,0,0.1,1.0,710,2904380,176043,3080423,2.323504,0.5633376,2.8868416000000003,3071.075059890747,0.1,0.0014084507042253,3.246307406482811e-07
memory-v2,gpt-4.1-mini,tw-coin-3,10,1,0,0,0.1,1.0,710,3110364,214294,3324658,2.4882912000000004,0.6857408,3.1740320000000004,3446.359103679657,0.1,0.0014084507042253,3.007828173604624e-07
memory-v2,gpt-4.1-mini,tw-cooking-1,10,6,0,0,0.6,7.450000000000001,95,255628,6700,262328,0.2045024,0.02144,0.2259424,214.4598560333252,0.7450000000000001,0.0784210526315789,2.839956085511269e-05
memory-v2,gpt-4.1-mini,tw-cooking-2,10,2,0,0,0.2,6.054705343675932,282,937080,37764,974844,0.7496640000000001,0.1208448,0.8705088000000001,983.700004339218,0.6054705343675932,0.0214705863250919,6.210947950314032e-06
memory-v2,gpt-4.1-mini,tw-cooking-3,10,0,0,0,0.0,3.786239495798319,586,2073794,77398,2151192,1.6590352,0.2476736,1.9067088000000003,2312.133971691132,0.3786239495798319,0.0064611595491438,1.7600658127207236e-06
memory-v2,gpt-4.1-mini,tw-simple-1,10,3,0,0,0.3,5.775,175,510952,15653,526605,0.4087616,0.0500896,0.4588512,599.9765288829803,0.5775,0.033,1.0966473922579543e-05
memory-v2,gpt-4.1-mini,tw-treasure-1,10,10,0,0,1.0,10.0,30,55026,1888,56914,0.0440208,0.0060416,0.0500623999999999,77.4191198348999,1.0,0.3333333333333333,0.0001757036932916
memory-v2,gpt-4.1-mini,tw-treasure-2,10,10,0,0,1.0,10.0,55,122378,4313,126691,0.0979024,0.0138015999999999,0.111704,105.1728343963623,1.0,0.1818181818181818,7.89322051290147e-05
memory-v2,gpt-4.1-mini,tw-treasure-3,10,8,0,0,0.8,8.0,126,353652,12451,366103,0.2829216,0.0398432,0.3227647999999999,284.8961429595947,0.8,0.0634920634920634,2.185177395432433e-05
