step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
10,,,I will go east as the next step in the task.,go east,,"You are in a cellar. A typical one.

You scan the room for a table, and you find a table. The table is standard. But the thing hasn't got anything on it.

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unblocked.",Cellar,"You are in a cellar. A typical one.

You scan the room for a table, and you find a table. The table is standard. But the thing hasn't got anything on it.

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
11,,,I will go east as the next step in the task.,go east,,"Well, here we are in the bathroom.

You see a dresser.

You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",Bathroom,"Well, here we are in the bathroom.

You see a dresser.

You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
12,,,I will go east as the next step in the task.,go east,,You can't go that way.,Bathroom,"Well, here we are in the bathroom.

You see a dresser.

You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
13,,,"Since I can't go east, I will try going north as the next step in the task.",go north,,"Guess what, you are in the place we're calling the launderette. Okay, just remember what you're here to do, and everything will go great.



You need an unblocked exit? You should try going north. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.",Launderette,"Guess what, you are in the place we're calling the launderette. Okay, just remember what you're here to do, and everything will go great.



You need an unblocked exit? You should try going north. There is an unblocked exit to the south. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
14,,,I will go west as the next step in the task.,go west,,"I am pleased to announce that you are now in the playroom. You can barely contain your excitement.

You make out a locked coffer here. Oh wow! Is that what I think it is? It is! It's a bookshelf. You can't really describe the bookshelf besides that it's standard. Unfortunately, there isn't a thing on it. You make a mental note to not get your hopes up the next time you see a bookshelf in a room.

You need an unblocked exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an unblocked exit to the south.",Playroom,"I am pleased to announce that you are now in the playroom. You can barely contain your excitement.

You make out a locked coffer here. Oh wow! Is that what I think it is? It is! It's a bookshelf. You can't really describe the bookshelf besides that it's standard. Unfortunately, there isn't a thing on it. You make a mental note to not get your hopes up the next time you see a bookshelf in a room.

You need an unblocked exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an unblocked exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
15,,,I will go north as the next step in the task.,go north,,"You've just sauntered into a parlor.



You need an unguarded exit? You should try going north. There is an unguarded exit to the south. There is an unguarded exit to the west.",Parlor,"You've just sauntered into a parlor.



You need an unguarded exit? You should try going north. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
16,,,I will go west as the next step in the task.,go west,,"A decrepit signboard tells you that you are now in the studio. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a closed locker nearby.

There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south.",Studio,"A decrepit signboard tells you that you are now in the studio. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a closed locker nearby.

There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
17,,,I will go north as the next step in the task.,go north,,"You have come into the most typical of all possible cookerys.



You need an unguarded exit? You should try going south.",Cookery,"You have come into the most typical of all possible cookerys.



You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
18,,,I will go west as the next step in the task.,go west,,You can't go that way.,Cookery,"You have come into the most typical of all possible cookerys.



You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
19,,,"Since I cannot go west, I will try going south as the next step in the task.",go south,,"A decrepit signboard tells you that you are now in the studio. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a closed locker nearby.

There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south.",Studio,"A decrepit signboard tells you that you are now in the studio. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a closed locker nearby.

There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
20,,,I will go east as the next step in the task.,go east,,"You've just sauntered into a parlor.



You need an unguarded exit? You should try going north. There is an unguarded exit to the south. There is an unguarded exit to the west.",Parlor,"You've just sauntered into a parlor.



You need an unguarded exit? You should try going north. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
21,,,I will go north as the next step in the task.,go north,,"You've just sauntered into an office.

Oh, great. Here's a suitcase. Classic TextWorld. What a letdown! The suitcase is empty! Hey, want to see a chair? Look over there, a chair. Now why would someone leave that there? But the thing is empty. What, you think everything in TextWorld should have stuff on it?

You need an unblocked exit? You should try going east. There is an exit to the south. Don't worry, it is unblocked.",Office,"You've just sauntered into an office.

Oh, great. Here's a suitcase. Classic TextWorld. What a letdown! The suitcase is empty! Hey, want to see a chair? Look over there, a chair. Now why would someone leave that there? But the thing is empty. What, you think everything in TextWorld should have stuff on it?

You need an unblocked exit? You should try going east. There is an exit to the south. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
22,,,I will go west as the next step in the task.,go west,,You can't go that way.,Office,"You've just sauntered into an office.

Oh, great. Here's a suitcase. Classic TextWorld. What a letdown! The suitcase is empty! Hey, want to see a chair? Look over there, a chair. Now why would someone leave that there? But the thing is empty. What, you think everything in TextWorld should have stuff on it?

You need an unblocked exit? You should try going east. There is an exit to the south. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
23,,,"Since I can't go west, I will try going south as the next step in the task.",go south,,"You've just sauntered into a parlor.



You need an unguarded exit? You should try going north. There is an unguarded exit to the south. There is an unguarded exit to the west.",Parlor,"You've just sauntered into a parlor.



You need an unguarded exit? You should try going north. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
24,,,I will go west as the next step in the task.,go west,,"A decrepit signboard tells you that you are now in the studio. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a closed locker nearby.

There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south.",Studio,"A decrepit signboard tells you that you are now in the studio. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a closed locker nearby.

There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
25,,,I will go north as the next step in the task.,go north,,"You have come into the most typical of all possible cookerys.



You need an unguarded exit? You should try going south.",Cookery,"You have come into the most typical of all possible cookerys.



You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
26,,,I will go west as the next step in the task.,go west,,You can't go that way.,Cookery,"You have come into the most typical of all possible cookerys.



You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
27,,,"Since I cannot go west, I will try to go south as the next step in the task.",go south,,"A decrepit signboard tells you that you are now in the studio. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a closed locker nearby.

There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south.",Studio,"A decrepit signboard tells you that you are now in the studio. You try to gain information on your surroundings by using a technique you call ""looking.""

You can see a closed locker nearby.

There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,True,
